RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
35,2335,1,0.15344,1351945,34.690,34.870,-4.043,-4.189,0.00000,0.000,63.816,14.693,-82.844,8.9050,-63.493,8.6220,-20.376,-0.40400,-3.0801,0.00000,-0.20463,0.02095,-0.01978,0.00031,-0.00036,-0.00135
35,2335,2,0.15420,1358817,35.052,35.225,-2.001,-2.045,0.00000,0.000,63.853,14.696,-28.141,7.9910,-55.158,9.67900,-30.050,-0.41600,-1.2390,0.00000,-0.03743,0.01834,-0.01793,0.00035,-0.00087,-0.00130
35,2335,3,0.15406,1357581,34.994,35.159,-0.012,0.045,0.00000,0.000,63.843,14.696,27.443,7.8400,-50.370,8.3650,-26.397,0.02300,-0.00576,0.00000,0.13048,0.01861,-0.01682,0.00031,-0.00094,0.00011
35,2335,4,0.15418,1358553,35.061,35.218,1.994,2.156,0.00000,0.000,63.907,14.697,84.493,8.5030,-47.513,7.9680,-10.436,0.09000,0.67677,0.00000,0.30246,0.02144,-0.01579,0.00030,-0.00060,0.00040
35,2335,5,0.15444,1360682,35.191,35.337,3.985,4.251,0.00000,0.000,63.956,14.697,141.908,9.86200,-45.030,8.5230,-16.588,-0.74400,0.79603,0.00000,0.47418,0.02694,-0.01473,0.00032,-0.00100,-0.00202
35,2335,6,0.15378,1354799,34.904,35.037,6.056,6.428,0.00000,0.000,63.995,14.698,198.549,11.949,-43.140,6.9960,-21.355,-2.5110,0.32989,0.00000,0.64993,0.03569,-0.01384,0.00028,-0.00137,-0.00732
35,2335,7,0.15389,1355670,34.969,35.087,8.007,8.478,0.00000,0.000,64.025,14.698,252.673,14.591,-41.509,7.4450,-12.398,-3.1170,-0.65922,0.00000,0.81305,0.04595,-0.01273,0.00031,-0.00126,-0.00906
35,2335,8,0.15404,1356887,35.055,35.157,9.983,10.551,0.00000,0.000,64.083,14.699,306.266,17.888,-39.316,4.6400,-5.8140,-1.8660,-2.2037,0.00000,0.97364,0.05866,-0.01146,0.00022,-0.00123,-0.00515
35,2335,9,0.15399,1356281,35.034,35.133,10.970,11.584,0.00000,0.000,64.124,14.699,331.111,19.862,-39.674,6.1300,-1.0310,-4.5620,-3.1791,0.00000,1.0494,0.06617,-0.01104,0.00028,-0.00116,-0.01329
35,2335,10,0.15367,1353409,34.899,34.989,12.020,12.683,0.00000,0.000,64.164,14.700,356.344,21.820,-36.175,5.4140,-2.5900,-4.2050,-4.3656,0.00000,1.1304,0.07413,-0.00992,0.00026,-0.00131,-0.01221
35,2335,11,0.15362,1352859,34.878,34.967,12.966,13.669,0.00000,0.000,64.202,14.700,377.691,23.880,-32.431,6.1510,15.826,-3.5550,-5.5655,0.00000,1.1961,0.08196,-0.00873,0.00029,-0.00077,-0.01020
35,2335,12,0.15334,1350265,34.749,34.841,14.001,14.745,0.00000,0.000,64.248,14.700,398.268,26.222,-27.091,5.4780,19.765,-3.0390,-7.0202,0.00000,1.2633,0.09102,-0.00723,0.00027,-0.00071,-0.00861
35,2335,13,0.15329,1349769,34.717,34.819,15.006,15.784,0.00000,0.000,64.271,14.700,416.557,28.709,-21.872,5.2470,23.230,-2.8970,-8.5742,0.00000,1.3200,0.10013,-0.00572,0.00026,-0.00066,-0.00815
35,2335,14,0.15361,1352511,34.527,34.964,16.024,16.738,0.00000,0.000,64.306,14.701,383.276,40.651,-139.295,5.8860,11.528,-3.1220,-10.290,0.00000,1.2138,0.13329,-0.02979,0.00030,-0.00094,-0.00879
