RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
38,2335,23,0.08338,734841,10.143,10.292,15.978,16.614,-0.01000,0.010,63.553,14.688,103.568,11.731,-40.067,-0.30200,25.507,-0.11200,-8.7478,0.07196,1.0898,0.12506,-0.01469,0.00011,0.00171,-0.00042
38,2335,24,0.08272,729032,10.052,10.130,14.981,15.648,-0.01000,0.010,63.542,14.687,106.842,8.8320,-9.69000,-1.7590,15.464,-0.12300,-7.2504,0.07222,1.1410,0.09773,0.00557,-0.00007,0.00054,-0.00057
38,2335,25,0.08252,727301,10.013,10.081,14.039,14.685,-0.01000,0.010,63.532,14.688,103.103,8.0280,-9.72100,-2.2930,9.13700,-0.14500,-5.9507,0.07245,1.1069,0.08896,0.00451,-0.00014,-0.00015,-0.00084
38,2335,26,0.08269,728811,10.062,10.124,12.986,13.599,-0.01000,0.010,63.529,14.687,98.307,7.2680,-10.707,-1.2590,15.527,-0.13400,-4.6307,0.07268,1.0519,0.07947,0.00276,-0.00002,0.00065,-0.00076
38,2335,27,0.08270,728853,10.067,10.124,11.987,12.562,-0.01000,0.010,63.522,14.687,92.379,6.5660,-11.166,-1.3530,13.816,-0.43200,-3.5084,0.07288,0.98945,0.07085,0.00144,-0.00004,0.00052,-0.00394
38,2335,28,0.08257,727782,10.039,10.094,11.006,11.540,-0.01000,0.010,63.503,14.687,85.717,5.9180,-10.955,-1.2430,10.284,-0.37200,-2.5298,0.07305,0.92216,0.06299,0.00061,-0.00003,0.00020,-0.00336
38,2335,29,0.08273,729195,10.081,10.133,9.981,10.473,-0.01000,0.010,63.513,14.687,79.341,5.3260,-10.661,-0.99900,9.44800,-0.39700,-1.6384,0.07320,0.85167,0.05534,-0.00006,-0.00001,0.00018,-0.00365
38,2335,30,0.08286,730318,10.113,10.164,9.018,9.467,-0.01000,0.010,63.496,14.687,72.868,4.8010,-10.342,-1.3940,5.8820,-0.51300,-0.92327,0.07333,0.78139,0.04852,-0.00059,-0.00006,-0.00015,-0.00490
38,2335,31,0.08286,730387,10.115,10.165,8.019,8.423,-0.01000,0.010,63.483,14.687,65.745,4.3230,-9.83800,-1.3700,8.0980,-0.45000,-0.30679,0.07344,0.70673,0.04233,-0.00093,-0.00006,0.00019,-0.00428
38,2335,32,0.08292,730868,10.130,10.178,5.982,6.291,-0.01000,0.010,63.472,14.687,50.799,3.4360,-7.9340,-1.2050,10.953,-0.25900,0.55376,0.07359,0.54963,0.03078,-0.00077,-0.00005,0.00070,-0.00237
38,2335,33,0.08288,730527,10.121,10.168,4.026,4.245,-0.01000,0.010,63.468,14.687,36.564,2.8420,-9.12600,-1.1530,9.40700,-0.21300,0.87860,0.07364,0.40121,0.02282,-0.00238,-0.00005,0.00069,-0.00197
38,2335,34,0.08233,725761,9.98800,10.036,1.989,2.112,-0.01000,0.010,63.458,14.687,21.188,2.4490,-11.749,-1.0750,3.3180,-0.08500,0.69423,0.07361,0.24330,0.01751,-0.00480,-0.00004,0.00018,-0.00072
38,2335,35,0.08237,726055,9.99600,10.044,-0.053,-0.023,-0.01000,0.010,63.440,14.686,6.7400,2.2510,-15.472,-0.71800,6.5690,-0.19400,-0.02559,0.07349,0.09009,0.01443,-0.00743,-0.00001,0.00074,-0.00196

