RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
3,2335,12,0.15362,1350817,34.848,35.048,14.033,14.696,0.00000,0.000,65.754,14.733,366.830,26.895,-21.729,-2.9110,22.620,-3.6120,-5.8664,0.00000,1.1290,0.08942,0.00140,0.00000,-0.00055,-0.01034
3,2335,13,0.15400,1354033,34.999,35.221,14.960,15.654,0.00000,0.000,65.803,14.734,385.851,29.690,-21.422,-2.6710,27.958,-3.6600,-7.1370,0.00000,1.1810,0.09865,0.00186,0.00001,-0.00043,-0.01039
3,2335,14,0.15393,1353347,34.908,35.191,16.037,16.753,0.00000,0.000,65.836,14.734,397.272,33.703,-32.860,-3.3140,40.789,-3.5860,-8.7491,0.00000,1.2166,0.11169,-0.00007,-0.00001,-0.00005,-0.01014
3,2335,15,0.15450,1358259,34.811,35.455,16.982,17.626,0.00000,0.000,65.895,14.735,360.676,46.664,-164.353,-3.4880,7.1300,-3.4610,-10.283,0.00000,1.0984,0.14697,-0.02679,0.00000,-0.00104,-0.00968
3,2335,16,0.15532,1365268,35.020,35.830,17.993,18.611,0.00000,0.000,65.940,14.735,349.745,53.120,-211.914,-3.9370,19.902,-3.2710,-12.048,0.00000,1.0549,0.16369,-0.03580,0.00000,-0.00058,-0.00899
3,2335,17,0.15523,1364378,34.796,35.793,19.033,19.612,0.00000,0.000,66.013,14.736,327.630,59.800,-268.049,-5.7520,2.2020,-3.0400,-13.996,0.00000,0.99048,0.18234,-0.04700,-0.00006,-0.00109,-0.00831
3,2335,18,0.15561,1367665,34.829,35.968,19.972,20.530,0.00000,0.000,66.028,14.736,317.757,65.415,-303.961,-1.4780,35.178,-2.8450,-15.870,0.00000,0.95675,0.19739,-0.05365,0.00009,0.00002,-0.00768
3,2335,19,0.15627,1373354,35.274,36.275,19.001,19.583,0.00000,0.000,66.078,14.737,333.849,60.308,-267.486,0.36400,48.793,-2.9610,-13.934,0.00000,0.99579,0.18158,-0.04613,0.00014,0.00041,-0.00796
3,2335,20,0.15616,1372087,35.421,36.226,17.997,18.624,0.00000,0.000,66.183,14.737,358.959,53.588,-207.678,6.5570,97.521,-3.2040,-12.055,0.00000,1.0706,0.16367,-0.03436,0.00034,0.00191,-0.00869
3,2335,21,0.15562,1367143,35.312,35.971,17.015,17.658,0.00000,0.000,66.198,14.736,365.084,47.522,-166.706,-2.1510,19.709,-3.4020,-10.339,0.00000,1.0959,0.14744,-0.02680,0.00005,-0.00063,-0.00935
3,2335,22,0.15548,1365780,35.373,35.907,15.990,16.633,0.00000,0.000,66.245,14.736,364.631,41.761,-137.921,-2.9930,18.407,-3.5340,-8.6757,0.00000,1.0963,0.13068,-0.02136,0.00001,-0.00067,-0.00979
3,2335,23,0.15467,1358388,35.303,35.529,15.005,15.700,0.00000,0.000,66.273,14.734,389.963,30.130,-21.526,-1.5380,36.903,-3.6800,-7.2015,0.00000,1.1832,0.09924,0.00189,0.00005,-0.00015,-0.01035
3,2335,24,0.15429,1355117,35.156,35.358,14.023,14.686,0.00000,0.000,66.286,14.735,370.023,27.151,-21.829,-1.8320,33.347,-3.5870,-5.8533,0.00000,1.1288,0.08947,0.00142,0.00003,-0.00020,-0.01017
3,2335,25,0.15413,1353551,35.100,35.283,12.997,13.621,0.00000,0.000,66.308,14.734,348.311,24.267,-22.144,-3.0240,19.253,-3.1820,-4.5747,0.00000,1.0657,0.07959,0.00090,-0.00001,-0.00059,-0.00901
3,2335,26,0.15440,1355815,35.235,35.407,11.983,12.566,0.00000,0.000,66.343,14.734,326.995,21.856,-22.891,-0.50200,18.425,-4.8780,-3.4420,0.00000,0.99788,0.07070,0.00040,0.00007,-0.00054,-0.01413
3,2335,27,0.15394,1351677,35.034,35.195,11.006,11.547,0.00000,0.000,66.368,14.734,302.046,19.417,-22.620,0.21600,21.837,-4.6950,-2.4741,0.00000,0.92836,0.06241,0.00004,0.00009,-0.00034,-0.01371
3,2335,28,0.15384,1350648,34.997,35.149,9.960,10.455,0.00000,0.000,66.393,14.733,276.591,17.059,-20.376,-2.8800,7.9480,-1.9320,-1.5724,0.00000,0.85262,0.05405,-0.00001,-0.00002,-0.00071,-0.00539
3,2335,29,0.15364,1348830,34.913,35.058,9.014,9.467,0.00000,0.000,66.415,14.733,252.983,15.142,-19.789,0.50900,9.25400,-4.0780,-0.87716,0.00000,0.78306,0.04725,-0.00019,0.00009,-0.00059,-0.01198
3,2335,30,0.15389,1350899,35.029,35.169,8.000,8.406,0.00000,0.000,66.439,14.733,228.417,13.380,-19.715,-0.16600,5.4600,-3.2230,-0.25882,0.00000,0.70636,0.04068,-0.00055,0.00006,-0.00062,-0.00939
3,2335,31,0.15391,1350894,35.042,35.176,6.039,6.354,0.00000,0.000,66.464,14.732,178.529,10.423,-21.688,0.25000,5.8730,-2.0390,0.56373,0.00000,0.55544,0.02980,-0.00159,0.00007,-0.00043,-0.00589
3,2335,32,0.15386,1350359,35.025,35.153,3.964,4.183,0.00000,0.000,66.492,14.732,125.753,8.0330,-26.154,0.29000,7.0660,-0.75700,0.89744,0.00000,0.39620,0.02087,-0.00304,0.00006,-0.00021,-0.00209
3,2335,33,0.15370,1348920,34.955,35.081,2.008,2.134,0.00000,0.000,66.508,14.732,75.026,6.5750,-33.310,0.51900,10.430,-0.35600,0.70637,0.00000,0.24328,0.01541,-0.00491,0.00006,0.00008,-0.00096
3,2335,34,0.15361,1347862,34.910,35.035,0.032,0.067,0.00000,0.000,66.550,14.731,25.276,5.8590,-43.733,0.58100,10.390,-0.19100,0.01531,0.00000,0.09265,0.01259,-0.00734,0.00006,0.00026,-0.00054

