RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
18,2335,12,0.08225,723609,10.023,10.044,12.955,13.689,0.00000,0.000,65.465,14.731,106.018,7.1420,-11.276,0.88000,9.18800,-0.38400,-5.5419,0.00000,1.2523,0.08388,-0.02543,0.00017,-0.00016,-0.00340
18,2335,13,0.08188,720429,9.93200,9.95622,14.017,14.785,0.00000,0.000,65.463,14.731,110.151,7.7720,-8.9120,0.94400,10.151,-0.42100,-7.0333,0.00000,1.3074,0.09267,-0.02278,0.00019,-0.00011,-0.00380
18,2335,14,0.08228,723906,10.013,10.052,14.983,15.764,0.00000,0.000,65.446,14.730,113.401,8.7770,-12.265,0.70500,10.429,-0.37000,-8.5250,0.00000,1.3296,0.10307,-0.02378,0.00016,-0.00011,-0.00319
18,2335,15,0.08234,724470,9.95800,10.067,16.030,16.777,0.00000,0.000,65.434,14.731,108.237,11.434,-38.771,-4.3140,-19.484,-0.41000,-10.287,0.00000,1.2734,0.12950,-0.04180,-0.00041,-0.00355,-0.00358
18,2335,16,0.08238,724841,9.90600,10.077,17.016,17.724,0.00000,0.000,65.430,14.731,102.240,13.677,-61.254,-0.86300,1.4270,-0.26000,-12.083,0.00000,1.2092,0.15143,-0.05666,0.00000,-0.00104,-0.00199
18,2335,17,0.08239,724965,9.85600,10.080,18.000,18.674,0.00000,0.000,65.418,14.731,96.915,15.580,-79.212,0.59000,-4.2900,-0.29700,-14.007,0.00000,1.1529,0.17012,-0.06836,0.00017,-0.00164,-0.00237
18,2335,18,0.08343,734146,10.063,10.336,18.988,19.633,0.00000,0.000,65.401,14.731,94.878,17.513,-91.986,0.46700,12.166,-0.20900,-16.072,0.00000,1.1041,0.18482,-0.07412,0.00016,0.00029,-0.00139
18,2335,19,0.08334,733394,10.001,10.314,19.968,20.587,0.00000,0.000,65.395,14.731,90.556,18.981,-102.337,1.3790,-4.8090,-0.17600,-18.250,0.00000,1.0619,0.19941,-0.08032,0.00027,-0.00160,-0.00104
18,2335,20,0.08316,731775,9.99600,10.269,19.025,19.671,0.00000,0.000,65.400,14.731,94.432,17.516,-92.139,0.06600,-5.6860,-0.19100,-16.151,0.00000,1.1065,0.18607,-0.07479,0.00012,-0.00175,-0.00120
18,2335,21,0.08331,733063,10.080,10.305,17.981,18.661,0.00000,0.000,65.399,14.731,100.268,15.862,-79.223,0.73400,1.7920,-0.19600,-13.969,0.00000,1.1627,0.16966,-0.06669,0.00019,-0.00095,-0.00125
18,2335,22,0.08304,730722,10.066,10.239,17.008,17.720,0.00000,0.000,65.387,14.731,104.606,13.922,-61.832,-3.8610,-16.049,-0.35800,-12.067,0.00000,1.2149,0.15183,-0.05614,-0.00034,-0.00305,-0.00296
18,2335,23,0.08314,731658,10.150,10.265,16.006,16.750,0.00000,0.000,65.373,14.731,110.078,11.772,-39.996,4.1090,25.787,-0.30000,-10.244,0.00000,1.2685,0.13055,-0.04151,0.00056,0.00168,-0.00236
18,2335,24,0.08282,728831,10.132,10.184,14.973,15.744,0.00000,0.000,65.355,14.731,113.480,9.30500,-19.039,1.0320,12.420,-0.34100,-8.5089,0.00000,1.3135,0.10695,-0.02819,0.00020,0.00012,-0.00283
18,2335,25,0.08245,725600,10.069,10.094,14.034,14.802,0.00000,0.000,65.342,14.731,111.866,7.8930,-8.7960,0.28100,9.35900,-0.31300,-7.0585,0.00000,1.3080,0.09283,-0.02228,0.00011,-0.00022,-0.00260
18,2335,26,0.08205,722102,9.97500,9.99673,13.023,13.760,0.00000,0.000,65.330,14.730,105.850,7.1670,-10.974,1.1540,10.660,-0.27100,-5.6327,0.00000,1.2564,0.08461,-0.02529,0.00020,0.00001,-0.00222
18,2335,27,0.08215,722951,9.99800,10.020,11.972,12.670,0.00000,0.000,65.316,14.730,100.023,6.5470,-13.089,1.2820,10.602,-0.38000,-4.3003,0.00000,1.1917,0.07630,-0.02789,0.00022,0.00008,-0.00341
18,2335,28,0.08238,725013,10.054,10.077,11.008,11.665,0.00000,0.000,65.314,14.730,94.273,6.0120,-14.187,0.62900,6.5140,-0.51900,-3.2129,0.00000,1.1243,0.06873,-0.02950,0.00014,-0.00033,-0.00490
18,2335,29,0.08222,723606,10.011,10.038,9.946,10.555,0.00000,0.000,65.315,14.730,86.375,5.4960,-15.189,1.5950,10.276,-0.62500,-2.1645,0.00000,1.0449,0.06182,-0.03138,0.00025,0.00020,-0.00610

