RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
14,2335,17,0.08260,726715,9.91500,10.132,17.978,18.663,-0.01000,0.010,65.521,14.733,99.254,15.459,-75.708,-0.43600,4.2270,-0.45400,-13.992,0.07775,1.1711,0.16862,-0.06560,0.00005,-0.00063,-0.00409
14,2335,18,0.08290,729381,9.93600,10.206,19.020,19.665,-0.01000,0.010,65.511,14.733,93.606,17.311,-91.516,1.0310,3.2980,-0.31700,-16.171,0.07737,1.1042,0.18520,-0.07501,0.00022,-0.00067,-0.00262
14,2335,19,0.08297,730065,9.91500,10.225,20.007,20.627,-0.01000,0.010,65.494,14.733,89.821,18.753,-101.165,-0.99400,17.826,-0.11600,-18.371,0.07698,1.0631,0.19899,-0.08027,0.00000,0.00105,-0.00052
14,2335,20,0.08361,735601,10.106,10.381,19.035,19.678,-0.01000,0.010,65.504,14.733,95.103,17.574,-91.902,-0.09300,-9.78800,-0.33400,-16.204,0.07736,1.1013,0.18480,-0.07398,0.00009,-0.00215,-0.00274
14,2335,21,0.08340,733771,10.107,10.329,17.960,18.644,-0.01000,0.010,65.500,14.733,101.141,15.757,-76.753,-5.9910,-50.963,-0.53900,-13.955,0.07775,1.1686,0.16853,-0.06531,-0.00058,-0.00691,-0.00486
14,2335,22,0.08311,731179,10.088,10.257,17.009,17.725,-0.01000,0.010,65.501,14.732,105.449,13.783,-59.695,3.5150,33.873,-0.46100,-12.097,0.07808,1.2212,0.15048,-0.05442,0.00050,0.00270,-0.00411
14,2335,23,0.08292,729524,10.099,10.210,16.029,16.776,-0.01000,0.010,65.489,14.732,109.975,11.601,-38.786,0.01900,3.9390,-0.78800,-10.311,0.07839,1.2736,0.12974,-0.04117,0.00009,-0.00078,-0.00755
14,2335,24,0.08274,727936,10.125,10.165,14.983,15.765,-0.01000,0.010,65.478,14.732,114.904,8.8670,-11.876,2.1480,18.287,-0.68900,-8.5498,0.07870,1.3304,0.10320,-0.02330,0.00032,0.00082,-0.00657
14,2335,25,0.08190,720522,9.93400,9.95892,13.985,14.752,-0.01000,0.010,65.465,14.731,110.089,7.7730,-9.03200,-0.01700,10.747,-0.70500,-7.0095,0.07897,1.3060,0.09282,-0.02309,0.00007,0.00001,-0.00692
14,2335,26,0.08174,719207,9.90100,9.92191,13.016,13.754,-0.01000,0.010,65.451,14.731,105.208,7.0840,-10.994,0.67800,12.279,-0.76900,-5.6452,0.07920,1.2584,0.08454,-0.02572,0.00015,0.00025,-0.00768
14,2335,27,0.08210,722360,9.98800,10.009,12.030,12.731,-0.01000,0.010,65.446,14.731,100.435,6.5390,-13.001,1.1310,9.81800,-0.79500,-4.3902,0.07942,1.1969,0.07661,-0.02798,0.00019,0.00002,-0.00792
14,2335,28,0.08199,721433,9.96000,9.98294,10.962,11.617,-0.01000,0.010,65.441,14.731,93.074,5.9340,-14.304,0.97400,9.04300,-0.83400,-3.1830,0.07963,1.1215,0.06863,-0.03015,0.00017,0.00002,-0.00840
14,2335,29,0.08250,725944,10.081,10.108,10.020,10.632,-0.01000,0.010,65.431,14.731,87.578,5.5510,-15.464,1.7570,11.503,-0.83900,-2.2497,0.07980,1.0500,0.06230,-0.03144,0.00026,0.00038,-0.00839

