RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
22,2335,21,0.08351,734957,10.122,10.359,17.988,18.592,-0.01000,0.010,65.466,14.735,99.255,15.307,-67.833,-3.5130,9.01300,-0.08700,-12.121,0.07136,1.0376,0.16024,-0.03266,-0.00030,-0.00021,-0.00008
22,2335,22,0.08296,730065,10.032,10.222,17.038,17.664,-0.01000,0.010,65.463,14.735,101.378,13.367,-51.586,-1.5940,21.989,-0.12800,-10.454,0.07165,1.0732,0.14294,-0.02268,-0.00009,0.00126,-0.00053
22,2335,23,0.08310,731402,10.110,10.258,16.008,16.644,-0.01000,0.010,65.441,14.735,103.391,11.614,-38.276,-1.2260,16.666,-0.16400,-8.7733,0.07195,1.0901,0.12467,-0.01435,-0.00005,0.00062,-0.00092
22,2335,24,0.08260,726956,10.055,10.133,14.981,15.647,-0.01000,0.010,65.416,14.734,106.934,8.7710,-8.9230,-2.2720,13.545,-0.15000,-7.2304,0.07222,1.1402,0.09746,0.00527,-0.00019,0.00023,-0.00081
22,2335,25,0.08243,725415,10.022,10.090,13.992,14.635,-0.01000,0.010,65.420,14.734,102.798,7.9510,-9.22800,-1.9740,13.697,-0.17700,-5.8702,0.07245,1.1012,0.08837,0.00399,-0.00016,0.00030,-0.00114
22,2335,26,0.08263,727203,10.077,10.140,13.023,13.635,-0.01000,0.010,65.414,14.734,98.504,7.2840,-10.299,-0.64900,18.508,-0.20000,-4.6575,0.07266,1.0509,0.07991,0.00227,-0.00001,0.00091,-0.00141
22,2335,27,0.08249,726058,10.050,10.107,11.984,12.559,-0.01000,0.010,65.396,14.734,92.432,6.5080,-11.060,-1.3250,11.978,-0.26400,-3.4895,0.07287,0.99023,0.07080,0.00066,-0.00009,0.00023,-0.00213
22,2335,28,0.08220,723482,9.98100,10.035,10.970,11.505,-0.01000,0.010,65.385,14.734,85.432,5.8250,-11.690,-0.96800,11.692,-0.28300,-2.4820,0.07304,0.92296,0.06281,-0.00079,-0.00005,0.00029,-0.00240
22,2335,29,0.08235,724801,10.019,10.071,9.979,10.473,-0.01000,0.010,65.375,14.734,79.322,5.2730,-11.884,-0.76100,9.46600,-0.40300,-1.6239,0.07319,0.85514,0.05560,-0.00177,-0.00003,0.00010,-0.00370
22,2335,30,0.08234,724705,10.018,10.068,9.007,9.459,-0.01000,0.010,65.370,14.734,72.838,4.7390,-12.315,-0.13100,12.260,-0.50700,-0.90423,0.07332,0.78684,0.04885,-0.00281,0.00004,0.00051,-0.00484
22,2335,31,0.08235,724848,10.022,10.071,8.022,8.430,-0.01000,0.010,65.357,14.734,65.910,4.2720,-12.099,-0.43900,7.9720,-0.47700,-0.29823,0.07343,0.71338,0.04273,-0.00337,0.00000,0.00009,-0.00457
22,2335,32,0.08231,724557,10.015,10.063,6.014,6.321,-0.01000,0.010,65.344,14.734,50.109,3.3610,-7.2450,0.16400,9.43400,-0.29700,0.55191,0.07357,0.54692,0.03078,-0.00117,0.00006,0.00046,-0.00276
22,2335,33,0.08225,723914,9.99900,10.046,3.962,4.174,-0.01000,0.010,65.347,14.733,35.194,2.7340,-7.6670,0.63200,0.33700,-0.23500,0.88583,0.07363,0.38987,0.02233,-0.00235,0.00010,-0.00042,-0.00219
22,2335,34,0.08209,722491,9.96000,10.007,2.062,2.188,-0.01000,0.010,65.349,14.732,21.742,2.3950,-10.813,0.36400,0.43900,-0.12900,0.71257,0.07360,0.24833,0.01747,-0.00499,0.00007,-0.00024,-0.00115
22,2335,35,0.08198,721538,9.93300,9.98039,-0.024,0.006,-0.01000,0.010,65.343,14.732,6.8310,2.2060,-14.884,0.32500,3.0080,-0.26900,-0.01164,0.07348,0.09001,0.01452,-0.00793,0.00006,0.00024,-0.00273

