Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
54.500000,3346.580213,-0.000936,0.938241,0.619532,17.853424
54.750000,3327.325662,-0.000936,1.212468,0.640717,17.853424
55.000000,3317.895901,-0.000936,1.079353,0.644624,17.855051
55.250000,3287.896431,-0.000936,1.017847,0.639049,17.855051
55.500000,3315.146074,-0.000936,1.231343,0.651304,17.854160
55.750000,3311.715192,-0.000936,0.993424,0.662364,17.854160
56.000000,3338.898164,-0.000936,1.104973,0.641524,17.847427
56.250000,3348.447855,-0.000936,1.069213,0.631341,17.847427
56.500000,3355.235565,-0.000936,1.120898,0.626784,17.848640
56.750000,3439.134484,-0.000936,1.035098,0.800702,17.857395
57.000000,3523.711643,-0.000936,1.186646,0.795401,17.857395
57.250000,3539.040035,-0.000936,1.177707,0.782780,17.860805
57.500000,3561.623507,-0.000936,1.156594,0.795198,17.860805
57.750000,3567.977403,-0.000936,1.204289,0.766981,17.862097
58.000000,3554.765608,-0.000936,1.256986,0.761250,17.862097
58.250000,3538.257408,-0.000936,1.164402,0.752434,17.863837
58.500000,3541.651295,-0.000936,1.172685,0.775996,17.863837
58.750000,3555.818950,-0.000936,0.996934,0.750983,17.863810
59.000000,3615.546851,-0.000936,1.075564,0.777493,17.863810
59.250000,3710.575139,-0.000936,1.105073,0.851008,17.858213
59.500000,3777.742799,-0.000936,1.142972,0.851380,17.858213
59.750000,3781.314007,-0.000936,1.000921,0.799783,17.853853
60.000000,3796.867584,-0.000936,1.255007,0.813846,17.863842
60.250000,3788.775752,-0.000936,1.062034,0.807429,17.863842
60.500000,3780.122854,-0.000936,1.255207,0.821373,17.863387
60.750000,3771.213074,-0.000936,1.177374,0.841072,17.863387
61.000000,3793.566743,-0.000936,1.247201,0.832002,17.869703
61.250000,3792.068257,-0.000936,1.198983,0.834913,17.869703
61.500000,3916.768666,-0.000936,1.298563,0.981101,17.865022
61.750000,3975.813799,-0.000936,1.298915,0.964859,17.865022
62.000000,3953.220227,-0.000936,1.229977,0.961202,17.866180
62.250000,3941.533914,-0.000936,1.339406,0.961281,17.866180
62.500000,3962.684719,-0.000936,1.326136,0.975678,17.870941
62.750000,3996.336691,-0.000936,1.297796,0.972065,17.870941
63.000000,3981.750311,-0.000936,1.297564,0.953672,17.873226
63.250000,4067.451911,-0.000936,1.217184,1.023233,17.873226
63.500000,4141.501294,-0.000936,1.364183,1.095218,17.875442
63.750000,4323.545307,-0.000936,1.444981,1.234839,17.880115
64.000000,4380.761157,-0.000936,1.570266,1.199443,17.880115
64.250000,4403.669725,-0.000936,1.537922,1.155104,17.876292
64.500000,4413.793103,-0.000936,1.528820,1.139935,17.876292
64.750000,4415.011038,-0.000936,1.510138,1.157919,17.865601
65.000000,4422.740256,-0.000936,1.560515,1.145500,17.865601
65.250000,4419.889503,-0.000936,1.592227,1.156709,17.869034
65.500000,4417.042422,-0.000936,1.625469,1.166435,17.869034
65.750000,4398.020891,-0.000936,1.526132,1.143194,17.882586
66.000000,4382.360997,-0.000936,1.610066,1.145983,17.882586
66.250000,4404.882078,-0.000936,1.659718,1.140369,17.880857
66.500000,4430.496585,-0.000936,1.585557,1.124817,17.880857
66.750000,4432.951607,-0.000936,1.591990,1.147676,17.875788
67.000000,4407.308787,-0.000936,1.562298,1.126137,17.882660
67.250000,4503.236701,-0.000936,1.579108,1.260273,17.882660
67.500000,4608.294931,-0.000936,1.680975,1.433931,17.884893
67.750000,4651.613528,-0.000936,1.867561,1.310527,17.884893
68.000000,4695.754256,-0.000936,1.822782,1.290223,17.879989
68.250000,4639.922668,-0.000936,1.808036,1.301736,17.879989
68.500000,4685.212299,-0.000936,1.715532,1.318707,17.889883
68.750000,4652.515266,-0.000936,1.719947,1.270716,17.889883
69.000000,4639.025805,-0.000936,1.831415,1.300501,17.885294
69.250000,4652.966266,-0.000936,1.839181,1.308757,17.885294
69.500000,4642.615340,-0.000936,1.835308,1.301259,17.880358
69.750000,4648.010071,-0.000936,1.739978,1.296942,17.880358
70.000000,4664.723032,-0.000936,1.672069,1.285588,17.888467
70.250000,4807.692308,-0.000936,1.789974,1.280226,17.885438
70.500000,4893.964111,-0.000936,2.029196,1.582045,17.885438
70.750000,4944.885134,-0.000936,2.062918,1.398640,17.894023
71.000000,4910.485934,-0.000936,1.992412,1.424690,17.894023
71.250000,4921.562596,-0.000936,2.000082,1.407622,17.889759
71.500000,4928.637437,-0.000936,1.954325,1.453182,17.889759
71.750000,4956.117708,-0.000936,1.936680,1.426666,17.890404
72.000000,4932.182491,-0.000936,1.942562,1.426731,17.890404
72.250000,4949.984531,-0.000936,1.942872,1.445260,17.899601
72.500000,4891.969018,-0.000936,2.045695,1.476810,17.899601
72.750000,4931.169098,-0.000936,2.109360,1.516932,17.886181
73.000000,4919.544942,-0.000936,2.109183,1.455546,17.886181
73.250000,4905.467552,-0.000936,2.013939,1.463843,17.888874
73.500000,4910.485934,-0.000936,1.987207,1.437535,17.897055
73.750000,4985.976940,-0.000936,2.048046,1.416381,17.897055
74.000000,5024.073686,-0.000936,1.983060,1.412919,17.889676
74.250000,5054.227651,-0.000936,2.020098,1.339074,17.889676
74.500000,5175.202156,-0.000936,2.046484,1.740169,17.892543
74.750000,5197.617759,-0.000936,1.984071,1.536601,17.892543
75.000000,5266.044981,-0.000936,2.101497,1.455925,17.901515
75.250000,5216.257335,-0.000936,2.121660,1.484011,17.901515
75.500000,5184.145156,-0.000936,2.182062,1.553428,17.905275
75.750000,5221.364081,-0.000936,2.369542,1.546667,17.905275
76.000000,5205.509164,-0.000936,2.181006,1.563723,17.906229
76.250000,5211.160569,-0.000936,2.283864,1.631517,17.906229
76.500000,5180.228793,-0.000936,2.336251,1.654429,17.907051
76.750000,5220.796171,-0.000936,2.350471,1.644294,17.907051
77.000000,5166.289958,-0.000936,2.281808,1.648469,17.901836
77.250000,5211.726384,-0.000936,2.388075,1.651246,17.910555
77.500000,5203.252033,-0.000936,2.275164,1.624056,17.910555
77.750000,5229.327813,-0.000936,2.339405,1.629735,17.912487
78.000000,5222.500272,-0.000936,2.235830,1.640098,17.912487
78.250000,5197.617759,-0.000936,2.190773,1.588346,17.911519
78.500000,5179.110919,-0.000936,2.140216,1.622108,17.911519
78.750000,5194.805195,-0.000936,2.270917,1.648016,17.910988
79.000000,5167.402304,-0.000936,2.133509,1.648861,17.910988
79.250000,5247.048535,-0.000936,2.261903,1.591404,17.907538
79.500000,5174.644243,-0.000936,2.102567,1.617835,17.907538
79.750000,5163.511188,-0.000936,2.194968,1.598999,17.910510
80.000000,5215.690536,-0.000936,2.241857,1.525213,17.910510
80.250000,5189.750243,-0.000936,2.162998,1.588239,17.908607
80.500000,5204.380353,-0.000936,2.315924,1.610338,17.908607
80.750000,5166.289958,-0.000936,2.264248,1.643798,17.912561
81.000000,5187.506755,-0.000936,2.353900,1.653710,17.926703
81.250000,5175.760190,-0.000936,2.182585,1.603163,17.926703
81.500000,5202.124201,-0.000936,2.204401,1.597241,17.917580
81.750000,5224.205485,-0.000936,2.223168,1.649782,17.917580
82.000000,5130.397606,-0.000936,2.259748,1.619403,17.918659
82.250000,5227.619255,-0.000936,2.390548,1.743153,17.918659
82.500000,5205.509164,-0.000936,2.225959,1.655240,17.918724
82.750000,5221.364081,-0.000936,2.304381,1.591155,17.918724
83.000000,5198.180637,-0.000936,2.227750,1.630348,17.919678
83.250000,5191.995673,-0.000936,2.274206,1.652560,17.919678
83.500000,5185.825411,-0.000936,2.371300,1.647076,17.917479
83.750000,5208.333333,-0.000936,2.201699,1.670620,17.917479
84.000000,5199.306759,-0.000936,2.362348,1.648072,17.926844
84.250000,5174.644243,-0.000936,2.243819,1.628009,17.930852
84.500000,5195.367464,-0.000936,2.331790,1.617625,17.930852
84.750000,5164.622337,-0.000936,2.237014,1.660053,17.931912
85.000000,5219.093183,-0.000936,2.293430,1.600098,17.931912
85.250000,5225.342913,-0.000936,2.304532,1.612558,17.927412
85.500000,5206.073753,-0.000936,2.211871,1.618460,17.927412
85.750000,5185.825411,-0.000936,2.216168,1.611105,17.922059
86.000000,5217.958474,-0.000936,2.319673,1.662798,17.922059
86.250000,5440.943097,-0.000936,2.459180,2.048782,17.926598
86.500000,5448.354143,-0.000936,2.480828,1.906231,17.926598
86.750000,5478.201324,-0.000936,2.452890,1.806735,17.925207
87.000000,5519.779209,-0.000936,2.372394,1.780371,17.925207
87.250000,5528.680028,-0.000936,2.455873,1.746729,17.924432
87.500000,5482.581382,-0.000936,2.384473,1.758610,17.924432
87.750000,5471.332497,-0.000936,2.502461,1.788125,17.921603
88.000000,5448.972642,-0.000936,2.643618,1.863261,17.918489
88.250000,5443.411204,-0.000936,2.655847,1.887339,17.918489
88.500000,5488.850772,-0.000936,2.639945,1.886581,17.922492
88.750000,5469.462170,-0.000936,2.587537,1.880484,17.922492
89.000000,5491.990847,-0.000936,2.526937,1.785260,17.924118
89.250000,5508.377324,-0.000936,2.445412,1.829534,17.924118
89.500000,5395.076992,-0.000936,2.512250,1.864293,17.920712
89.750000,5449.591281,-0.000936,2.594616,1.911412,17.920712
90.000000,5488.850772,-0.000936,2.537653,1.860411,17.924357
90.250000,5478.201324,-0.000936,2.535589,1.837378,17.924357
90.500000,5469.462170,-0.000936,2.369778,1.798580,17.931691
90.750000,5465.725347,-0.000936,2.564664,1.812165,17.931691
91.000000,5467.593120,-0.000936,2.517797,1.811034,17.922998
91.250000,5512.172715,-0.000936,2.528738,1.874048,17.924150
91.500000,5519.779209,-0.000936,2.478414,1.811429,17.924150
91.750000,5513.439008,-0.000936,2.453327,1.793469,17.922584
92.000000,5497.022446,-0.000936,2.439652,1.716446,17.922584
92.250000,5478.201324,-0.000936,2.525087,1.809687,17.919471
92.500000,5473.828259,-0.000936,2.571015,1.817480,17.919471
92.750000,5472.580093,-0.000936,2.468432,1.852376,17.925637
93.000000,5429.250085,-0.000936,2.471313,1.808236,17.925637
93.250000,5466.970387,-0.000936,2.481922,1.837772,17.930305
93.500000,5518.510002,-0.000936,2.494359,1.877252,17.930305
93.750000,5461.372170,-0.000936,2.468820,1.877530,17.918404
94.000000,5457.025921,-0.000936,2.491012,1.872935,17.918404
94.250000,5498.281787,-0.000936,2.452740,1.853083,17.933107
94.500000,5493.247883,-0.000936,2.520141,1.845568,17.933107
94.750000,5487.595747,-0.000936,2.501136,1.810555,17.930272
95.000000,5450.210060,-0.000936,2.436591,1.764512,17.938997
95.250000,5482.581382,-0.000936,2.540827,1.742358,17.938997
95.500000,5515.339538,-0.000936,2.527362,1.778568,17.927770
95.750000,5464.480874,-0.000936,2.543120,1.847808,17.927770
96.000000,5524.226033,-0.000936,2.426735,1.788667,17.940423
96.250000,5484.460695,-0.000936,2.404802,1.763721,17.940423
96.500000,5497.022446,-0.000936,2.517160,1.813691,17.937672
96.750000,5645.730416,-0.000936,2.359781,1.801504,17.937672
97.000000,5795.701521,-0.000936,2.749063,2.198640,17.930713
97.250000,5827.364332,-0.000936,2.719752,1.992246,17.930713
97.500000,5760.921747,-0.000936,2.718528,1.958386,17.928529
97.750000,5790.108565,-0.000936,2.757954,2.040845,17.928529
98.000000,5764.380930,-0.000936,2.733208,2.026382,17.941281
98.250000,5757.466715,-0.000936,2.731571,2.029228,17.935243
98.500000,5758.157390,-0.000936,2.734608,2.050319,17.935243
98.750000,5875.872200,-0.000936,2.725825,2.026910,17.932264
99.000000,6076.718572,-0.000936,2.985864,2.457216,17.932264
99.250000,6018.054162,-0.000936,3.039397,2.202063,17.934315
99.500000,6071.338224,-0.000936,3.110089,2.239151,17.934315
99.750000,6013.530443,-0.000936,3.041775,2.285287,17.940005
100.000000,6032.424281,-0.000936,3.051339,2.249936,17.940005
100.250000,6033.182504,-0.000936,3.066625,2.246793,17.920825
100.500000,6016.545500,-0.000936,2.998136,2.250653,17.920825
100.750000,6030.908406,-0.000936,3.197176,2.242084,17.926467
101.000000,6021.073758,-0.000936,3.132882,2.261143,17.926467
101.250000,6030.908406,-0.000936,3.091277,2.266341,17.936795
101.500000,6245.933637,-0.000936,3.140288,2.374551,17.938822
101.750000,6320.779563,-0.000936,3.352366,2.588023,17.938822
102.000000,6314.958558,-0.000936,3.338594,2.519846,17.932916
102.250000,6329.113924,-0.000936,3.346936,2.472409,17.932916
102.500000,6329.948569,-0.000936,3.421895,2.477699,17.937342
102.750000,6277.792310,-0.000936,3.420865,2.504496,17.937342
103.000000,6329.948569,-0.000936,3.393879,2.486973,17.933521
103.250000,6290.956750,-0.000936,3.295128,2.514239,17.933521
103.500000,6301.693580,-0.000936,3.361941,2.433864,17.930981
103.750000,6300.039375,-0.000936,3.442057,2.531120,17.930981
104.000000,6350.046302,-0.000936,3.325417,2.495084,17.931112
104.250000,6344.171293,-0.000936,3.307554,2.532592,17.931112
104.500000,6509.357201,-0.000936,3.494365,2.879293,17.934617
104.750000,6608.839323,-0.000936,3.709197,2.794284,17.934617
105.000000,6538.618717,-0.000936,3.717209,2.616377,17.927902
105.250000,6563.653767,-0.000936,3.751690,2.688918,17.923931
105.500000,6578.947368,-0.000936,3.752644,2.729080,17.923931
105.750000,6604.292790,-0.000936,3.746966,2.675761,17.930277
106.000000,6558.272988,-0.000936,3.782863,2.661599,17.930277
106.250000,6572.641380,-0.000936,3.707300,2.664401,17.924902
106.500000,6587.072869,-0.000936,3.781254,2.723171,17.924902
106.750000,6587.976942,-0.000936,3.742584,2.670174,17.939920
107.000000,6582.556226,-0.000936,3.777767,2.698403,17.939920
107.250000,6605.201596,-0.000936,3.722158,2.702011,17.935319
107.500000,6582.556226,-0.000936,3.732388,2.758765,17.935319
107.750000,6607.019959,-0.000936,3.682594,2.675341,17.926537
108.000000,6621.602980,-0.000936,3.738858,2.685704,17.926537
108.250000,6619.776583,-0.000936,3.622500,2.616942,17.928638
108.500000,6595.218467,-0.000936,3.680636,2.690806,17.925533
