Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
30.750000,331.418471,11.689982,-1.329292,-0.760480,17.819201
31.000000,349.454342,11.689982,-1.253059,-1.031770,17.819201
31.250000,350.124732,11.693231,-1.295661,-0.986453,17.825033
31.500000,317.722985,11.693231,-1.389262,-1.202623,17.825033
31.750000,324.776378,11.685210,-1.337291,-1.170670,17.821150
32.000000,361.769960,11.678772,-1.301730,-1.071299,17.827030
32.250000,326.078096,11.678772,-1.362476,-0.881476,17.827030
32.500000,348.723165,11.680525,-1.357870,-0.724781,17.824985
32.750000,342.397352,11.680525,-1.358943,-0.820408,17.824985
33.000000,343.148819,11.687782,-1.401000,-1.057340,17.837037
33.250000,335.906282,11.687782,-1.331760,-1.095210,17.837037
33.500000,562.620876,11.690414,-1.232323,-0.972889,17.863809
33.750000,1413.968834,11.690414,-1.351191,0.047048,17.863809
34.000000,2295.552367,11.678669,-1.558815,0.027227,17.879629
34.250000,3246.094543,11.678669,-1.683977,-0.005200,17.879629
34.500000,4104.318085,11.681799,-1.704764,-0.049675,17.899676
34.750000,4761.904762,11.681799,-1.482014,-0.071767,17.899676
35.000000,5082.592122,11.672531,-1.138495,-0.106030,17.896608
35.250000,5172.971225,11.672554,-0.869293,-0.112169,17.887235
35.500000,5132.591959,11.672554,-0.868325,-0.116813,17.887235
35.750000,5177.993528,11.678578,-0.835165,-0.117640,17.889607
36.000000,5171.856481,11.678578,-0.869750,-0.124877,17.889607
36.250000,5181.347150,11.680791,-0.846988,-0.127583,17.884613
36.500000,5177.435012,11.680791,-0.850290,-0.097733,17.884613
36.750000,5165.178091,11.675096,-0.861030,-0.104850,17.892285
37.000000,5197.055002,11.675096,-0.815439,-0.093286,17.892285
37.250000,5138.086063,11.678411,-0.838654,-0.096798,17.893298
37.500000,5190.311419,11.678411,-0.839305,-0.080790,17.893298
37.750000,5216.824258,11.672236,-0.776014,-0.047612,17.893201
38.000000,5208.333333,11.672236,-0.794643,-0.060320,17.893201
38.250000,5213.424568,11.668176,-0.828884,-0.061298,17.885049
38.500000,5206.638464,11.667980,-0.777448,-0.063596,17.863368
38.750000,5194.243047,11.667980,-0.759739,-0.067810,17.863368
39.000000,5215.123859,11.662623,-0.830254,-0.053049,17.853715
39.250000,5235.031083,11.662623,-0.800237,-0.046097,17.853715
39.500000,5204.380353,11.670553,-0.834179,-0.048325,17.843237
39.750000,5189.189189,11.670553,-0.815398,-0.046624,17.843237
40.000000,5204.380353,11.671599,-0.763930,-0.063912,17.813522
40.250000,5204.380353,11.671599,-0.826302,-0.055677,17.813522
40.500000,5214.557306,11.681875,-0.775121,-0.045847,17.811518
40.750000,5197.617759,11.681875,-0.809221,-0.048470,17.811518
41.000000,5204.944697,11.686631,-0.788257,-0.051881,17.799500
41.250000,5181.906510,11.686631,-0.780266,-0.069137,17.799500
41.500000,5209.463859,11.675893,-0.782471,-0.054955,17.791717
41.750000,5200.433369,11.675893,-0.789905,-0.079886,17.791717
42.000000,5199.870003,11.680897,-0.800264,-0.036088,17.772084
42.250000,5186.385737,11.669113,-0.743783,-0.041659,17.765436
42.500000,5193.681021,11.669113,-0.817661,-0.030998,17.765436
42.750000,5224.774137,11.669552,-0.732840,-0.005746,17.752696
43.000000,5231.607629,11.669552,-0.773772,-0.008822,17.752696
43.250000,5235.602094,11.666018,-0.749307,-0.011702,17.742470
43.500000,5253.365437,11.666018,-0.727620,-0.025016,17.742470
43.750000,5212.858384,11.662039,-0.762182,-0.023814,17.744626
44.000000,5213.990876,11.662039,-0.754383,-0.015794,17.744626
44.250000,5245.901639,11.669806,-0.745670,-0.022709,17.734312
44.500000,5213.424568,11.669806,-0.790484,-0.012262,17.734312
44.750000,5154.639175,11.665123,-0.801023,-0.012319,17.735182
45.000000,5206.073753,11.665123,-0.763541,0.005766,17.735182
45.250000,5225.342913,11.666876,-0.749418,0.004769,17.737317
45.500000,5213.424568,11.666876,-0.774865,-0.023584,17.737317
45.750000,5220.228385,11.663898,-0.741712,-0.003145,17.734182
46.000000,5240.746806,11.664137,-0.757417,-0.018029,17.729192
46.250000,5210.594876,11.664137,-0.785650,-0.012573,17.729192
46.500000,5244.755245,11.670029,-0.741669,0.013601,17.711948
46.750000,5268.935236,11.670029,-0.744507,0.039654,17.711948
47.000000,5242.463958,11.668323,-0.732751,0.020993,17.716578
47.250000,5263.157895,11.668323,-0.713272,0.039030,17.716578
47.500000,5259.697567,11.665830,-0.698026,0.051554,17.714421
47.750000,5226.480836,11.665830,-0.723810,0.029734,17.714421
48.000000,5237.315876,11.661889,-0.754938,0.037826,17.718915
48.250000,5277.044855,11.661889,-0.698639,0.041267,17.718915
48.500000,5234.460196,11.661636,-0.713720,0.046400,17.713922
48.750000,5226.480836,11.661636,-0.751264,0.042364,17.713922
49.000000,5274.145698,11.663061,-0.700943,0.038502,17.720097
49.250000,5302.695537,11.658106,-0.640725,0.087136,17.720527
49.500000,5289.839101,11.658106,-0.670206,0.094824,17.720527
49.750000,5273.566249,11.655876,-0.624675,0.086950,17.717897
50.000000,5275.304979,11.655876,-0.683874,0.088744,17.717897
50.250000,5255.666265,11.655931,-0.682564,0.098210,17.711508
50.500000,5273.566249,11.655931,-0.709174,0.117629,17.711508
50.750000,5285.179476,11.647784,-0.662950,0.110366,17.720028
51.000000,5285.761480,11.647784,-0.649413,0.105562,17.720028
51.250000,5300.938708,11.652998,-0.647398,0.102076,17.715084
51.500000,5285.179476,11.652998,-0.666121,0.094337,17.715084
51.750000,5266.622778,11.657222,-0.655678,0.087066,17.710622
52.000000,5282.852740,11.657222,-0.711515,0.087911,17.710622
52.250000,5279.947201,11.652804,-0.688298,0.135630,17.715246
52.500000,5319.148936,11.654975,-0.631000,0.176204,17.711345
52.750000,5301.524188,11.654975,-0.637348,0.163259,17.711345
53.000000,5323.278252,11.651929,-0.582456,0.157153,17.717933
53.250000,5364.327224,11.651929,-0.637223,0.165757,17.717933
53.500000,5295.675199,11.651546,-0.646895,0.161211,17.712903
53.750000,5325.640741,11.651546,-0.626510,0.193743,17.712903
54.000000,5327.413984,11.648585,-0.583872,0.231831,17.718018
54.250000,5336.891261,11.648585,-0.548176,0.239248,17.718018
54.500000,5328.596803,11.645430,-0.594791,0.240545,17.720445
54.750000,5330.372016,11.645430,-0.532517,0.234846,17.720445
55.000000,5337.484710,11.645852,-0.563183,0.233000,17.717935
55.250000,5345.211581,11.645852,-0.562973,0.243591,17.717935
55.500000,5361.930295,11.654137,-0.524846,0.228342,17.715288
55.750000,5368.527010,11.654137,-0.540145,0.240505,17.715288
56.000000,5381.165919,11.659409,-0.533233,0.319360,17.721882
56.250000,5373.334826,11.657009,-0.519101,0.306655,17.732119
56.500000,5399.932501,11.657009,-0.524173,0.310471,17.732119
56.750000,5420.666290,11.654410,-0.495311,0.305281,17.730450
57.000000,5413.940898,11.654410,-0.510670,0.318889,17.730450
57.250000,5412.109595,11.652190,-0.478875,0.321444,17.730983
57.500000,5409.669785,11.652190,-0.494013,0.334108,17.730983
57.750000,5409.669785,11.647269,-0.487350,0.379428,17.740249
58.000000,5434.167327,11.647269,-0.463059,0.396885,17.740249
58.250000,5448.354143,11.650627,-0.434067,0.405428,17.750595
58.500000,5424.954792,11.650627,-0.456453,0.410376,17.750595
58.750000,5403.579872,11.654676,-0.440983,0.409838,17.759541
59.000000,5431.093007,11.654676,-0.497220,0.398496,17.759541
59.250000,5404.796757,11.652220,-0.461895,0.410010,17.772331
59.500000,5440.326420,11.646698,-0.429230,0.413052,17.777029
59.750000,5447.735785,11.646698,-0.465058,0.399061,17.777029
60.000000,5428.022164,11.649711,-0.467945,0.391541,17.784235
60.250000,5468.215995,11.649711,-0.440489,0.394985,17.784235
60.500000,5436.013590,11.648432,-0.429833,0.406870,17.793513
60.750000,5418.218761,11.648432,-0.444203,0.412358,17.793513
61.000000,5465.725347,11.648621,-0.468675,0.452247,17.813320
61.250000,5470.085470,11.648621,-0.408779,0.491097,17.813320
61.500000,5475.076993,11.637131,-0.408159,0.499724,17.802881
61.750000,5496.392992,11.637131,-0.355738,0.490192,17.802881
62.000000,5444.646098,11.634622,-0.397662,0.495513,17.806782
62.250000,5431.093007,11.634622,-0.406727,0.481668,17.806782
62.500000,5455.165360,11.629440,-0.365446,0.490318,17.797214
62.750000,5479.452055,11.623377,-0.369898,0.493920,17.791041
63.000000,5462.615227,11.623377,-0.384592,0.494756,17.791041
63.250000,5447.117567,11.623112,-0.376312,0.491923,17.784170
63.500000,5476.326298,11.623112,-0.399623,0.494133,17.784170
63.750000,5497.652044,11.622865,-0.381305,0.515924,17.784587
64.000000,5475.076993,11.622865,-0.370253,0.600391,17.784587
64.250000,5481.329222,11.623998,-0.332028,0.584991,17.782944
64.500000,5507.745267,11.623998,-0.318329,0.592006,17.782944
64.750000,5466.970387,11.628697,-0.315977,0.582656,17.785133
65.000000,5515.973339,11.628697,-0.297829,0.586410,17.785133
65.250000,5495.763682,11.628232,-0.336721,0.598943,17.780878
65.500000,5483.207676,11.628232,-0.301096,0.596745,17.780878
65.750000,5512.172715,11.630085,-0.334811,0.599607,17.769527
66.000000,5517.241379,11.630597,-0.340059,0.597572,17.772541
66.250000,5486.341296,11.630597,-0.289015,0.599653,17.772541
66.500000,5523.590334,11.624411,-0.357065,0.600596,17.764114
66.750000,5526.770294,11.624411,-0.274943,0.689755,17.764114
67.000000,5543.365285,11.621677,-0.242946,0.688327,17.764562
67.250000,5552.342394,11.621677,-0.274329,0.699523,17.764562
67.500000,5503.955968,11.622793,-0.277502,0.695967,17.774300
67.750000,5563.282337,11.622793,-0.262045,0.693085,17.774300
68.000000,5555.555556,11.620926,-0.207362,0.712147,17.780562
68.250000,5522.319374,11.620926,-0.244954,0.702828,17.780562
68.500000,5538.248529,11.620106,-0.240646,0.697365,17.784512
68.750000,5567.799559,11.620106,-0.203428,0.703190,17.784512
69.000000,5566.508176,11.628224,-0.298856,0.747050,17.784062
69.250000,5583.343027,11.628224,-0.189679,0.785836,17.784062
69.500000,5590.496157,11.625880,-0.155476,0.774276,17.784605
69.750000,5535.055351,11.624552,-0.244824,0.701864,17.794111
70.000000,5584.642234,11.624552,-0.246219,0.687541,17.794111
70.250000,5558.128763,11.620817,-0.295011,0.712270,17.789238
70.500000,5554.912626,11.620817,-0.232298,0.699030,17.789238
70.750000,5552.984729,11.622057,-0.276546,0.698873,17.800131
71.000000,5555.555556,11.622057,-0.256889,0.683065,17.800131
71.250000,5584.642234,11.619658,-0.239063,0.760739,17.816208
71.500000,5592.450192,11.619658,-0.219121,0.778034,17.816208
71.750000,5622.584046,11.622354,-0.190847,0.800887,17.823172
72.000000,5608.787100,11.622354,-0.177631,0.921952,17.823172
72.250000,5637.773080,11.617051,-0.109046,0.932573,17.828682
72.500000,5667.060213,11.617051,-0.146520,0.928438,17.828682
72.750000,5710.886377,11.618952,-0.033468,1.045026,17.832985
73.000000,5685.182992,11.618952,-0.049833,1.040836,17.832985
73.250000,5679.129200,11.619609,-0.028617,1.059671,17.840453
73.500000,5677.114134,11.621285,-0.051828,1.041151,17.842009
73.750000,5697.329377,11.621285,-0.039771,1.044011,17.842009
74.000000,5710.206995,11.625631,-0.046760,1.069447,17.843363
74.250000,5704.099822,11.625631,-0.060151,1.136807,17.843363
74.500000,5724.508050,11.626344,0.042114,1.181492,17.850926
74.750000,5751.947274,11.626344,0.061144,1.210902,17.850926
75.000000,5772.005772,11.625191,0.039110,1.173563,17.862055
75.250000,5758.157390,11.625191,0.057612,1.190099,17.862055
75.500000,5771.311771,11.628360,0.075210,1.188001,17.884183
75.750000,5741.626794,11.628360,0.044031,1.187652,17.884183
76.000000,5726.556908,11.624075,0.083091,1.178036,17.897279
76.250000,5752.636625,11.624075,0.057244,1.196010,17.897279
76.500000,5842.259007,11.615119,0.050909,1.200834,17.897782
76.750000,5901.881225,11.616030,0.217444,1.500247,17.889891
77.000000,5937.654626,11.616030,0.250728,1.506831,17.889891
77.250000,5863.669680,11.611465,0.297087,1.507893,17.888767
77.500000,5869.405723,11.611465,0.299031,1.543874,17.888767
77.750000,5862.237421,11.611657,0.292729,1.532741,17.891730
78.000000,5896.081562,11.611657,0.275226,1.546723,17.891730
78.250000,5855.086606,11.608537,0.278411,1.535563,17.900435
78.500000,5913.514845,11.608537,0.267298,1.529750,17.900435
78.750000,5907.692308,11.623218,0.257107,1.549020,17.901992
79.000000,5904.059041,11.623218,0.261863,1.528650,17.901992
79.250000,6042.296073,11.625448,0.452995,2.032396,17.903278
79.500000,6114.649682,11.625448,0.554480,2.064844,17.903278
79.750000,6069.802731,11.617867,0.600133,2.067747,17.915754
80.000000,6072.874494,11.619900,0.597465,2.096935,17.925021
80.250000,6074.411541,11.619900,0.583198,2.036988,17.925021
80.500000,6072.106262,11.619413,0.577945,2.078008,17.928445
80.750000,6114.649682,11.619413,0.589920,2.046867,17.928445
81.000000,6189.555126,11.617598,0.602406,2.089497,17.940868
81.250000,6266.318538,11.617598,0.867681,2.623185,17.940868
81.500000,6245.120999,11.619331,0.946823,2.617525,17.957721
81.750000,6255.701812,11.619331,0.938563,2.619715,17.957721
82.000000,6227.296316,11.618147,0.951165,2.642451,17.976440
82.250000,6237.006237,11.618147,0.897264,2.634318,17.976440
82.500000,6257.332812,11.622092,0.861723,2.588473,17.964191
82.750000,6277.792310,11.622092,0.884877,2.618732,17.964191
83.000000,6226.488520,11.622366,0.894331,2.600964,17.954919
83.250000,6253.256905,11.622366,0.912465,2.654660,17.954919
83.500000,6272.050176,11.626356,0.873845,2.543716,17.950698
83.750000,6275.330109,11.626687,0.867429,2.615247,17.956425
84.000000,6235.385814,11.626687,0.839221,2.547238,17.956425
84.250000,6258.148631,11.627150,0.851780,2.637364,17.945131
84.500000,6266.318538,11.627150,0.862667,2.623150,17.945131
84.750000,6237.816764,11.622053,0.856334,2.619417,17.939703
85.000000,6262.230920,11.622053,0.850088,2.597362,17.939703
85.250000,6254.886630,11.624282,0.853162,2.630920,17.917000
85.500000,6263.048017,11.624282,0.854143,2.612684,17.917000
85.750000,6418.828564,11.622563,1.088952,3.239716,17.917819
86.000000,6469.874646,11.622563,1.245558,3.184815,17.917819
86.250000,6399.146780,11.626609,1.254910,3.212969,17.908748
86.500000,6504.946470,11.626609,1.263271,3.169972,17.908748
86.750000,6415.396953,11.629318,1.294510,3.172847,17.909773
87.000000,6443.817962,11.633572,1.272655,3.169716,17.897730
87.250000,6553.795740,11.633572,1.319839,3.199765,17.897730
87.500000,6609.749380,11.636779,1.763738,3.976776,17.897614
87.750000,6651.884701,11.636779,1.786812,3.944744,17.897614
88.000000,6679.654884,11.631721,1.804003,3.933005,17.885530
88.250000,6642.679214,11.631721,1.767642,3.961469,17.885530
88.500000,6692.693809,11.641411,1.794704,3.896804,17.899055
88.750000,6662.965019,11.641411,1.783504,3.885194,17.899055
89.000000,6602.475928,11.646935,1.820191,3.938961,17.913783
89.250000,6647.278770,11.646935,1.831605,3.908982,17.913783
89.500000,6686.167990,11.655825,1.831458,3.963113,17.931523
89.750000,6797.903980,11.655825,1.783590,3.952194,17.931523
90.000000,6796.941376,11.648386,2.287765,4.590512,17.939273
90.250000,6774.876500,11.648386,2.305507,4.584541,17.939273
90.500000,6789.250354,11.651986,2.277138,4.506978,17.942503
90.750000,6845.407872,11.656495,2.306082,4.553316,17.938831
91.000000,6802.721088,11.656495,2.284296,4.618417,17.938831
91.250000,6772.964583,11.647807,2.288032,4.634351,17.947216
91.500000,6816.245385,11.647807,2.276315,4.569700,17.947216
91.750000,6821.088532,11.642759,2.277004,4.549989,17.960036
92.000000,6774.876500,11.642759,2.283987,4.542496,17.960036
92.250000,6780.618731,11.639116,2.300513,4.565008,17.966842
92.500000,6843.455945,11.639116,2.268996,4.639040,17.966842
92.750000,6835.659356,11.647825,2.235412,4.548750,17.981687
93.000000,6784.452297,11.647825,2.276833,4.539862,17.981687
93.250000,6768.189509,11.643215,2.285966,4.475912,17.999107
93.500000,6801.757121,11.643215,2.259249,4.565731,17.999107
93.750000,6795.016988,11.650261,2.304375,4.661990,18.004284
94.000000,6970.665118,11.650577,2.338244,4.714515,17.991557
94.250000,6989.951944,11.650577,2.866532,5.339926,17.991557
94.500000,7028.847562,11.642716,2.853150,5.298170,17.998164
94.750000,6999.125109,11.642716,2.864168,5.247122,17.998164
95.000000,6975.730272,11.649654,2.866690,5.262790,18.001598
95.250000,6979.787698,11.649654,2.834891,5.227118,18.001598
95.500000,7015.492546,11.649742,2.827537,5.260036,17.984891
95.750000,6955.513694,11.649742,2.843912,5.260584,17.984891
96.000000,6970.665118,11.649559,2.858593,5.279816,17.976824
96.250000,7016.518053,11.649559,2.854824,5.233278,17.976824
96.500000,6963.586247,11.647031,2.825956,5.319867,17.974180
96.750000,6982.833867,11.647031,2.830545,5.323426,17.974180
97.000000,7041.220478,11.647630,2.860371,5.329108,17.975359
97.250000,6965.607314,11.647301,2.824962,5.289188,17.975480
97.500000,7170.600538,11.647301,2.855428,5.418703,17.975480
97.750000,7200.720072,11.650556,3.363361,5.811853,17.981838
98.000000,7142.857143,11.650556,3.353974,6.036575,17.981838
98.250000,7116.382506,11.659983,3.326023,6.054671,17.990172
98.500000,7129.065795,11.659983,3.349700,6.001589,17.990172
98.750000,7124.833012,11.656171,3.349400,5.848994,17.985704
99.000000,7141.794376,11.656171,3.337939,5.663364,17.985704
99.250000,7129.065795,11.655727,3.369018,5.931039,17.988784
99.500000,7159.904535,11.655727,3.364934,6.085895,17.988784
99.750000,7165.248545,11.652617,3.381613,6.088790,17.984248
100.000000,7103.744265,11.652617,3.377120,5.915506,17.984248
100.250000,7172.743574,11.649525,3.361974,5.857039,17.992667
100.500000,7098.491571,11.647845,3.338027,5.939290,17.995925
100.750000,7183.478001,11.647845,3.305854,6.040554,17.995925
101.000000,7083.825266,11.650306,3.351065,5.920360,17.994221
101.250000,7113.218731,11.650306,3.333580,5.739737,17.994221
101.500000,7167.388383,11.651657,3.345143,5.868870,17.997688
101.750000,7179.180377,11.651657,3.501691,6.386102,17.997688
102.000000,7284.868721,11.655890,3.752713,6.689775,17.991419
102.250000,7279.344859,11.655890,3.830091,6.656356,17.991419
102.500000,7323.771742,11.655762,3.866879,6.541267,17.984296
102.750000,7352.941176,11.655762,3.817514,6.695018,17.984296
103.000000,7290.400972,11.657631,3.861476,6.393114,17.985040
103.250000,7273.829368,11.657631,3.861383,6.682892,17.985040
103.500000,7352.941176,11.662266,3.811700,6.530327,17.974781
103.750000,7320.420924,11.662266,3.846424,6.395379,17.974781
104.000000,7320.420924,11.653440,3.834512,6.534641,17.963134
104.250000,7293.724358,11.657144,3.872780,6.464260,17.964095
104.500000,7354.067719,11.657144,3.835624,6.710599,17.964095
104.750000,7274.931798,11.651559,3.825222,6.399218,17.963833
105.000000,7328.244275,11.651559,3.808345,6.641558,17.963833
105.250000,7350.689127,11.651104,3.810572,6.448675,17.955177
105.500000,7317.073171,11.651104,3.812445,6.546849,17.955177
105.750000,7328.244275,11.649835,3.837878,6.376860,17.957613
106.000000,7332.722273,11.649835,3.794983,6.567933,17.957613
106.250000,7283.763278,11.656875,3.838731,6.618243,17.963969
106.500000,7320.420924,11.656875,3.836838,6.554476,17.963969
106.750000,7333.842628,11.653310,3.810966,6.517988,17.973092
107.000000,7304.824228,11.653310,3.850709,6.507506,17.973092
107.250000,7260.626229,11.650819,3.833597,6.664606,17.973786
107.500000,7343.941248,11.654102,3.819630,6.376352,17.967212
107.750000,7333.842628,11.654102,3.820585,6.629176,17.967212
108.000000,7295.941632,11.645486,3.862271,6.429987,17.968122
108.250000,7338.327473,11.645486,3.799425,6.564855,17.968122
108.500000,7314.843036,11.641149,3.814978,6.313148,17.961715
108.750000,7287.080613,11.641149,3.811292,6.658100,17.961715
109.000000,7271.625511,11.641821,3.817306,6.460507,17.963815
