Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
21.500000,0.000000,-0.000936,-0.002222,0.007068,17.650805
21.750000,0.000000,-0.000936,-0.001164,0.006788,17.650805
22.000000,0.000000,-0.000936,-0.003447,0.012473,17.648488
22.250000,0.000000,-0.000936,-0.000776,0.009883,17.648488
22.500000,0.000000,-0.000936,-0.000340,0.003966,17.653926
22.750000,0.000000,-0.000936,-0.001108,0.011299,17.654330
23.000000,0.000000,-0.000936,-0.000746,0.008100,17.654330
23.250000,0.000000,-0.000936,-0.001375,0.002742,17.648064
23.500000,0.000000,-0.000936,-0.001057,0.009935,17.648064
23.750000,0.000000,-0.000936,-0.002754,0.008760,17.661704
24.000000,0.000000,-0.000936,-0.000428,0.004947,17.661704
24.250000,0.000000,-0.000936,-0.002571,0.009560,17.654611
24.500000,0.000000,-0.000936,-0.001833,0.008137,17.654611
24.750000,0.000000,-0.000936,0.000599,0.000266,17.652778
25.000000,0.000000,-0.000936,0.001618,0.005077,17.652778
25.250000,0.000000,-0.000936,-0.000931,0.009292,17.660254
25.500000,0.000000,-0.000936,-0.000389,0.000584,17.660254
25.750000,0.000000,-0.000936,-0.002081,0.008673,17.662477
26.000000,0.000000,-0.000936,0.000357,0.009790,17.658737
26.250000,0.000000,-0.000936,-0.000201,0.000788,17.658737
26.500000,0.000000,-0.000936,-0.001760,0.010746,17.665852
26.750000,0.000000,-0.000936,-0.000970,0.009485,17.665852
27.000000,0.000000,-0.000936,0.000747,0.003227,17.664676
27.250000,0.000000,-0.000936,-0.000144,0.005401,17.664676
27.500000,0.000000,-0.000936,-0.000121,0.010643,17.666787
27.750000,0.000000,-0.000936,-0.001211,0.003393,17.666787
28.000000,0.000000,-0.000936,-0.001486,0.005663,17.677181
28.250000,0.000000,-0.000936,-0.001073,0.010326,17.677181
28.500000,0.000000,-0.000936,-0.000983,0.005269,17.663605
28.750000,0.000000,-0.000936,-0.001281,0.004639,17.663605
29.000000,0.000000,-0.000936,-0.001858,0.011453,17.674269
29.250000,0.000000,-0.000936,-0.000816,0.006035,17.674269
29.500000,0.000000,-0.000936,-0.001256,0.004036,17.663943
29.750000,0.000000,-0.000936,-0.001410,0.010791,17.676637
30.000000,0.000000,-0.000936,-0.001115,0.006300,17.676637
30.250000,0.000000,-0.000936,-0.000961,0.003295,17.673058
30.500000,0.000000,-0.000936,-0.002584,0.011154,17.673058
30.750000,0.000000,-0.000936,-0.000646,0.008328,17.676717
31.000000,0.000000,-0.000936,-0.000478,0.002964,17.676717
31.250000,0.000000,-0.000936,-0.002821,0.011123,17.680153
31.500000,0.000000,-0.000936,-0.001430,0.008423,17.680153
31.750000,0.000000,-0.000936,-0.001066,0.002169,17.668793
32.000000,0.000000,-0.000936,-0.001948,0.006375,17.668793
32.250000,0.000000,-0.000936,-0.003276,0.007910,17.677792
32.500000,0.000000,-0.000936,-0.002459,0.005639,17.677792
32.750000,0.000000,-0.000936,-0.004018,0.012376,17.685858
33.000000,0.000000,-0.000936,-0.001508,0.008006,17.685858
33.250000,0.000000,-0.000936,0.000270,0.000668,17.684860
33.500000,0.000000,-0.000936,-0.002070,0.005425,17.690270
33.750000,0.000000,-0.000936,-0.002073,0.009467,17.690270
34.000000,0.000000,-0.000936,0.000136,0.003744,17.681611
34.250000,0.000000,-0.000936,-0.001731,0.012997,17.681611
34.500000,0.000000,-0.000936,-0.000451,0.002482,17.685179
34.750000,0.000000,-0.000936,0.000685,0.001838,17.685179
35.000000,0.000000,-0.000936,-0.001488,0.009672,17.688948
35.250000,0.000000,-0.000936,-0.001614,0.009917,17.688948
35.500000,0.000000,-0.000936,-0.001667,0.004363,17.693539
35.750000,0.000000,-0.000936,-0.001098,0.009926,17.693539
36.000000,0.000000,-0.000936,-0.002844,0.011218,17.696204
36.250000,0.000000,-0.000936,-0.000642,0.000839,17.696204
36.500000,0.000000,-0.000936,-0.002073,0.009389,17.699544
36.750000,0.000000,-0.000936,-0.001286,0.010424,17.696530
37.000000,0.000000,-0.000936,-0.000344,0.003475,17.696530
37.250000,0.000000,-0.000936,-0.002618,0.010734,17.692326
37.500000,0.000000,-0.000936,-0.002201,0.009286,17.692326
37.750000,0.000000,-0.000936,-0.000429,0.003494,17.692346
38.000000,0.000000,-0.000936,-0.000171,0.008552,17.692346
38.250000,0.000000,-0.000936,0.000086,0.006219,17.694664
38.500000,0.000000,-0.000936,-0.000343,-0.000680,17.694664
38.750000,0.000000,-0.000936,-0.002021,0.011428,17.697365
39.000000,0.000000,-0.000936,-0.002344,0.008285,17.697365
39.250000,0.000000,-0.000936,-0.001700,0.005658,17.696365
39.500000,0.000000,-0.000936,-0.001342,0.010228,17.696365
39.750000,0.000000,-0.000936,-0.002585,0.009557,17.703806
40.000000,0.000000,-0.000936,-0.001268,0.002382,17.703806
40.250000,0.000000,-0.000936,-0.001689,0.008769,17.697723
40.500000,0.000000,-0.000936,-0.002078,0.013955,17.703576
40.750000,0.000000,-0.000936,-0.001737,0.008570,17.703576
41.000000,0.000000,-0.000936,-0.001181,0.012104,17.701262
41.250000,0.000000,-0.000936,-0.001965,0.011725,17.701262
41.500000,0.000000,-0.000936,-0.001862,0.002891,17.701022
41.750000,0.000000,-0.000936,-0.001552,0.010186,17.701022
42.000000,0.000000,-0.000936,-0.002687,0.014300,17.696710
42.250000,0.000000,-0.000936,-0.000795,0.002301,17.696710
42.500000,0.000000,-0.000936,-0.000454,0.004819,17.709199
42.750000,0.000000,-0.000936,-0.000622,0.009556,17.709199
43.000000,0.000000,-0.000936,-0.000648,0.007532,17.709598
43.250000,0.000000,-0.000936,-0.000444,0.002473,17.709598
43.500000,0.000000,-0.000936,-0.002856,0.010112,17.717333
43.750000,0.000000,-0.000936,-0.001630,0.008009,17.710944
44.000000,0.000000,-0.000936,-0.000431,-0.000224,17.710944
44.250000,0.000000,-0.000936,-0.000636,0.007427,17.701526
44.500000,0.000000,-0.000936,-0.000281,0.003206,17.701526
44.750000,192.164493,-0.000936,0.017482,0.230650,17.710605
45.000000,270.799366,-0.000936,0.011376,0.198265,17.710605
45.250000,316.149302,-0.000936,0.001192,0.128330,17.708010
45.500000,353.284070,-0.000936,0.020093,0.062935,17.708010
45.750000,374.082329,-0.000936,0.013146,0.046717,17.719563
46.000000,400.851810,-0.000936,0.014061,0.077271,17.719563
46.250000,412.342794,-0.000936,0.013972,0.073931,17.713053
46.500000,430.555057,-0.000936,0.024719,0.067945,17.713053
46.750000,439.713453,-0.000936,0.011655,0.070115,17.713341
47.000000,444.893457,-0.000936,0.017974,0.057638,17.713341
47.250000,449.005173,-0.000936,0.021737,0.058956,17.716324
47.500000,454.042396,-0.000936,0.020355,0.057251,17.726545
47.750000,459.695260,-0.000936,0.020261,0.062103,17.726545
48.000000,460.776408,-0.000936,0.019230,0.059485,17.722944
48.250000,459.246644,-0.000936,0.019971,0.045979,17.722944
48.500000,463.745713,-0.000936,0.026334,0.050523,17.722955
48.750000,465.377829,-0.000936,0.019986,0.055774,17.722955
49.000000,463.566565,-0.000936,0.016778,0.042991,17.728986
49.250000,464.693012,-0.000936,0.017157,0.051201,17.728986
49.500000,465.910856,-0.000936,0.017804,0.045257,17.723576
49.750000,463.660600,-0.000936,0.016457,0.047076,17.723576
50.000000,464.252553,-0.000936,0.015198,0.051598,17.726460
50.250000,467.198754,-0.000936,0.020468,0.045252,17.726460
50.500000,623.627694,-0.000936,0.038341,0.207917,17.718584
50.750000,729.915908,-0.000936,0.055061,0.224907,17.718584
51.000000,795.637256,-0.000936,0.063577,0.188136,17.719643
51.250000,838.662334,-0.000936,0.070508,0.181477,17.727466
51.500000,939.960052,-0.000936,0.082148,0.213794,17.727466
51.750000,1090.215318,-0.000936,0.105875,0.355081,17.729117
52.000000,1163.777428,-0.000936,0.130778,0.291637,17.729117
52.250000,1219.698125,-0.000936,0.155670,0.293025,17.730509
52.500000,1259.908657,-0.000936,0.167470,0.256462,17.730509
52.750000,1271.792698,-0.000936,0.162439,0.253463,17.734146
53.000000,1279.010898,-0.000936,0.170333,0.245173,17.734146
53.250000,1293.940047,-0.000936,0.181336,0.259513,17.735159
53.500000,1444.869209,-0.000936,0.216388,0.474341,17.735159
53.750000,1536.098310,-0.000936,0.230992,0.402354,17.734339
54.000000,1568.166226,-0.000936,0.253353,0.396781,17.734339
54.250000,1599.253682,-0.000936,0.286674,0.379919,17.729546
54.500000,1602.938721,-0.000936,0.271528,0.365974,17.737834
54.750000,1615.889581,-0.000936,0.275939,0.383390,17.737834
55.000000,1608.902594,-0.000936,0.254067,0.379639,17.738378
55.250000,1623.761037,-0.000936,0.301697,0.370113,17.738378
55.500000,1616.597063,-0.000936,0.264095,0.381819,17.724818
55.750000,1615.074024,-0.000936,0.331323,0.371107,17.724818
56.000000,1627.891203,-0.000936,0.274275,0.364677,17.733052
56.250000,1619.870410,-0.000936,0.241125,0.367372,17.733052
56.500000,1611.657657,-0.000936,0.294726,0.374054,17.733363
56.750000,1679.672464,-0.000936,0.274225,0.424808,17.733363
57.000000,1784.121320,-0.000936,0.291852,0.570549,17.734690
57.250000,1844.805719,-0.000936,0.412802,0.523831,17.734690
57.500000,1871.345029,-0.000936,0.351002,0.525419,17.740161
57.750000,1878.816346,-0.000936,0.418055,0.500409,17.732702
58.000000,1887.311760,-0.000936,0.394355,0.503493,17.732702
58.250000,1896.408676,-0.000936,0.377240,0.501813,17.732017
58.500000,1904.157410,-0.000936,0.399112,0.505769,17.732017
58.750000,1897.533207,-0.000936,0.374342,0.508507,17.732729
59.000000,1890.210286,-0.000936,0.407804,0.501142,17.732729
59.250000,1896.708421,-0.000936,0.399578,0.492386,17.732746
59.500000,2004.091687,-0.000936,0.417117,0.558320,17.732746
59.750000,2075.585921,-0.000936,0.483099,0.691684,17.738110
60.000000,2136.847260,-0.000936,0.452718,0.664387,17.738110
60.250000,2150.633989,-0.000936,0.518853,0.637017,17.739394
60.500000,2162.844140,-0.000936,0.508447,0.634659,17.739394
60.750000,2170.668837,-0.000936,0.528967,0.625123,17.739353
61.000000,2176.377239,-0.000936,0.518583,0.635147,17.739353
61.250000,2164.111812,-0.000936,0.524033,0.621248,17.737493
61.500000,2161.967390,-0.000936,0.520723,0.627298,17.738756
61.750000,2170.865180,-0.000936,0.511196,0.626760,17.738756
62.000000,2180.331592,-0.000936,0.510411,0.619516,17.736870
62.250000,2174.503941,-0.000936,0.527004,0.624175,17.736870
62.500000,2299.291052,-0.000936,0.551015,0.859769,17.724376
62.750000,2372.596510,-0.000936,0.638110,0.813326,17.724376
63.000000,2431.241453,-0.000936,0.647671,0.776944,17.729367
63.250000,2462.927805,-0.000936,0.635621,0.777265,17.729367
63.500000,2476.013618,-0.000936,0.649162,0.752275,17.735751
63.750000,2458.512600,-0.000936,0.661694,0.747944,17.735751
64.000000,2493.506494,-0.000936,0.685648,0.748695,17.729422
64.250000,2449.479486,-0.000936,0.655367,0.760429,17.729422
64.500000,2448.105269,-0.000936,0.691419,0.755467,17.736549
64.750000,2443.369814,-0.000936,0.682354,0.760156,17.729485
65.000000,2434.323968,-0.000936,0.675625,0.761049,17.729485
65.250000,2438.157160,-0.000936,0.622914,0.760818,17.730517
65.500000,2445.610638,-0.000936,0.669983,0.751673,17.730517
65.750000,2429.641628,-0.000936,0.699654,0.760416,17.736864
66.000000,2446.233819,-0.000936,0.655840,0.763664,17.736864
66.250000,2441.629788,-0.000936,0.655214,0.758515,17.738909
66.500000,2438.281012,-0.000936,0.700821,0.765064,17.738909
66.750000,2450.730113,-0.000936,0.639106,0.763372,17.725612
67.000000,2452.107280,-0.000936,0.655464,0.762433,17.725612
67.250000,2463.559844,-0.000936,0.688745,0.762579,17.729537
67.500000,2449.729509,-0.000936,0.703673,0.753769,17.729537
67.750000,2439.396249,-0.000936,0.671584,0.751474,17.726461
68.000000,2416.918429,-0.000936,0.694925,0.766132,17.726461
68.250000,2427.675501,-0.000936,0.671046,0.782288,17.736582
68.500000,2415.337392,-0.000936,0.668817,0.775647,17.728637
68.750000,2434.200517,-0.000936,0.651321,0.767766,17.728637
69.000000,2426.693630,-0.000936,0.629234,0.787865,17.731994
69.250000,2429.518652,-0.000936,0.650294,0.764541,17.731994
69.500000,2442.996743,-0.000936,0.665334,0.773259,17.725379
69.750000,2552.919902,-0.000936,0.656952,0.809569,17.725379
70.000000,2614.379085,-0.000936,0.738008,0.946431,17.733442
70.250000,2632.878065,-0.000936,0.782122,0.932366,17.733442
70.500000,2663.115846,-0.000936,0.786645,0.919989,17.732105
70.750000,2653.546354,-0.000936,0.859784,0.917069,17.732105
71.000000,2657.218778,-0.000936,0.810986,0.917270,17.735141
71.250000,2675.287036,-0.000936,0.792187,0.909930,17.735141
71.500000,2676.778943,-0.000936,0.824843,0.900240,17.725945
71.750000,2655.601660,-0.000936,0.821589,0.907138,17.725945
72.000000,2651.787194,-0.000936,0.810610,0.908328,17.734507
72.250000,2774.887270,-0.000936,0.819834,0.920051,17.724197
72.500000,2899.601305,-0.000936,0.970727,1.219896,17.724197
72.750000,2914.212859,-0.000936,1.026133,1.086980,17.726275
73.000000,2935.959386,-0.000936,1.007294,1.062414,17.726275
73.250000,2907.328892,-0.000936,1.020925,1.050746,17.720959
73.500000,2907.681124,-0.000936,1.002413,1.065736,17.720959
73.750000,2889.129650,-0.000936,0.992322,1.065331,17.723498
74.000000,2882.363538,-0.000936,0.965797,1.074437,17.723498
74.250000,2887.739141,-0.000936,0.976132,1.094469,17.722479
74.500000,2867.040975,-0.000936,0.947822,1.101603,17.722479
74.750000,2884.268718,-0.000936,1.014683,1.169795,17.725715
75.000000,2883.922134,-0.000936,0.992743,1.112680,17.725715
75.250000,2891.392085,-0.000936,1.051051,1.083530,17.726120
75.500000,2878.906016,-0.000936,1.012180,1.095463,17.728244
75.750000,2885.308969,-0.000936,0.964370,1.118014,17.728244
76.000000,2899.601305,-0.000936,0.972811,1.088217,17.725701
76.250000,3181.547027,-0.000936,1.054417,1.375869,17.725701
76.500000,3209.199706,-0.000936,1.263030,1.305576,17.721388
76.750000,3183.868400,-0.000936,1.261018,1.250696,17.721388
77.000000,3205.984504,-0.000936,1.239596,1.235720,17.720772
77.250000,3201.067022,-0.000936,1.241722,1.248084,17.720772
77.500000,3202.134757,-0.000936,1.228779,1.247266,17.720338
77.750000,3195.951794,-0.000936,1.258429,1.252357,17.720338
78.000000,3196.590304,-0.000936,1.231778,1.238882,17.718627
78.250000,3182.812811,-0.000936,1.196457,1.259150,17.718627
78.500000,3177.124702,-0.000936,1.192636,1.271254,17.710405
78.750000,3205.342237,-0.000936,1.160214,1.257830,17.710405
79.000000,3198.507363,-0.000936,1.184700,1.271171,17.718768
79.250000,3201.707577,-0.000936,1.195661,1.278359,17.724180
79.500000,3163.305654,-0.000936,1.194585,1.287723,17.724180
79.750000,3193.825271,-0.000936,1.163316,1.274162,17.721199
80.000000,3197.229068,-0.000936,1.198145,1.277289,17.721199
80.250000,3223.423544,-0.000936,1.154201,1.270536,17.722068
80.500000,3192.975454,-0.000936,1.188766,1.255930,17.722068
80.750000,3357.347695,-0.000936,1.180131,1.247120,17.721237
81.000000,3226.673837,-0.000936,1.204447,1.155603,17.721237
81.250000,3448.771375,-0.000936,1.284311,1.636432,17.718757
81.500000,3489.132805,-0.000936,1.381685,1.483925,17.718757
81.750000,3462.204270,-0.000936,1.327497,1.414328,17.706976
82.000000,3506.721216,-0.000936,1.286934,1.396898,17.706976
82.250000,3492.941348,-0.000936,1.398269,1.396276,17.719128
82.500000,3501.860363,-0.000936,1.408500,1.400117,17.717748
82.750000,3500.583431,-0.000936,1.400849,1.379583,17.717748
83.000000,3483.309144,-0.000936,1.437847,1.390682,17.716477
83.250000,3506.465045,-0.000936,1.438811,1.395660,17.716477
83.500000,3505.440736,-0.000936,1.541525,1.422644,17.723444
83.750000,3517.256540,-0.000936,1.448677,1.423465,17.723444
84.000000,3469.712303,-0.000936,1.471646,1.404472,17.709985
84.250000,3499.562555,-0.000936,1.255611,1.385967,17.709985
84.500000,3499.307429,-0.000936,1.307124,1.420185,17.719159
84.750000,3521.126761,-0.000936,1.262429,1.394391,17.719159
85.000000,3472.473414,-0.000936,1.505475,1.413158,17.712665
85.250000,3491.162994,-0.000936,1.491214,1.431770,17.712665
85.500000,3482.803657,-0.000936,1.425410,1.459409,17.717291
85.750000,3518.803607,-0.000936,1.420838,1.408749,17.717291
86.000000,3472.473414,-0.000936,1.519055,1.472012,17.705492
86.250000,3469.210755,-0.000936,1.456292,1.456242,17.710635
86.500000,3489.640131,-0.000936,1.473979,1.401507,17.710635
86.750000,3482.298317,-0.000936,1.418593,1.392039,17.705314
87.000000,3489.386450,-0.000936,1.315921,1.431450,17.705314
87.250000,3497.522588,-0.000936,1.409401,1.429650,17.708361
87.500000,3484.826485,-0.000936,1.395930,1.476815,17.708361
87.750000,3679.288671,-0.000936,1.468309,1.530286,17.700566
88.000000,3824.091778,-0.000936,1.775975,1.743910,17.700566
88.250000,3767.069534,-0.000936,1.780108,1.608352,17.705639
88.500000,3800.475059,-0.000936,1.620416,1.591418,17.705639
88.750000,3775.662707,-0.000936,1.729163,1.581242,17.708109
89.000000,3787.878788,-0.000936,1.676951,1.641497,17.708109
89.250000,3782.804003,-0.000936,1.615687,1.584953,17.694275
89.500000,3787.281048,-0.000936,1.656731,1.650594,17.699130
89.750000,3799.873338,-0.000936,1.581087,1.615828,17.699130
90.000000,3773.288264,-0.000936,1.782348,1.581664,17.707370
90.250000,3811.338733,-0.000936,1.695843,1.555310,17.707370
90.500000,3799.572548,-0.000936,1.662963,1.582448,17.711042
90.750000,3800.174175,-0.000936,1.686943,1.600688,17.711042
91.000000,3786.384791,-0.000936,1.653994,1.624539,17.706631
91.250000,3795.066414,-0.000936,1.595358,1.580118,17.706631
91.500000,3761.165961,-0.000936,1.711644,1.585601,17.696688
91.750000,3743.857733,-0.000936,1.594327,1.639356,17.696688
92.000000,3774.475112,-0.000936,1.605122,1.652915,17.697254
92.250000,3755.868545,-0.000936,1.706653,1.614434,17.697254
92.500000,3810.431055,-0.000936,1.674390,1.613155,17.695837
92.750000,3790.271636,-0.000936,1.760174,1.582764,17.698015
93.000000,3804.692454,-0.000936,1.753973,1.609558,17.698015
93.250000,3797.768811,-0.000936,1.710979,1.611654,17.703490
93.500000,3776.553895,-0.000936,1.705551,1.604836,17.703490
93.750000,3785.488959,-0.000936,1.718277,1.618922,17.689641
94.000000,3780.718336,-0.000936,1.804430,1.619792,17.689641
94.250000,3796.267004,-0.000936,1.745732,1.609511,17.698753
94.500000,3745.610613,-0.000936,1.753602,1.551188,17.698753
94.750000,3780.718336,-0.000936,1.708115,1.607853,17.696334
95.000000,3774.178330,-0.000936,1.669449,1.640006,17.696334
95.250000,4064.008128,-0.000936,1.846684,1.863254,17.693850
95.500000,4068.831059,-0.000936,2.066849,1.903126,17.693850
95.750000,4072.628542,-0.000936,2.039397,1.857733,17.694412
96.000000,4053.711680,-0.000936,2.053189,1.866638,17.694412
96.250000,4078.164826,-0.000936,2.014176,1.856662,17.688407
96.500000,4050.632911,-0.000936,2.059043,1.839277,17.697626
96.750000,4030.903594,-0.000936,1.965658,1.843942,17.697626
97.000000,4043.126685,-0.000936,2.065302,1.876771,17.692285
97.250000,4045.853001,-0.000936,2.086659,1.967973,17.692285
97.500000,4074.011204,-0.000936,2.044740,1.935778,17.684105
97.750000,4050.974766,-0.000936,2.080998,1.914431,17.684105
98.000000,4059.196617,-0.000936,2.083081,1.886734,17.684062
98.250000,4062.976130,-0.000936,2.130118,1.915635,17.684062
98.500000,4069.175992,-0.000936,2.178799,1.888211,17.695798
98.750000,4076.433121,-0.000936,2.130861,1.918146,17.695798
99.000000,4108.885465,-0.000936,2.189946,1.921866,17.691432
99.250000,4087.889627,-0.000936,2.122731,1.909946,17.691432
99.500000,4087.889627,-0.000936,2.163808,1.895158,17.688932
99.750000,4072.974120,-0.000936,2.060084,1.858927,17.678570
100.000000,4052.342761,-0.000936,2.040614,1.871158,17.678570
100.250000,4067.796610,-0.000936,2.036561,1.840375,17.681419
100.500000,4168.113928,-0.000936,1.933469,1.864678,17.681419
100.750000,4377.564979,-0.000936,2.335522,2.350805,17.684836
101.000000,4381.161008,-0.000936,2.338183,2.132254,17.684836
101.250000,4345.071060,-0.000936,2.283813,2.137618,17.681476
101.500000,4365.620737,-0.000936,2.366111,2.137415,17.681476
101.750000,4363.239705,-0.000936,2.415612,2.078893,17.680144
102.000000,4370.788563,-0.000936,2.371629,2.138534,17.680144
102.250000,4339.571467,-0.000936,2.421180,2.090567,17.681460
102.500000,4356.112170,-0.000936,2.339328,2.130682,17.681460
102.750000,4368.799490,-0.000936,2.367065,2.176209,17.685258
103.000000,4380.761157,-0.000936,2.382162,2.125742,17.685258
103.250000,4354.136430,-0.000936,2.368617,2.167874,17.677273
103.500000,4340.356271,-0.000936,2.359190,2.159388,17.676300
103.750000,4362.050164,-0.000936,2.373794,2.092902,17.676300
104.000000,4335.260116,-0.000936,2.410048,2.116206,17.669967
104.250000,4367.606915,-0.000936,2.376945,2.090647,17.669967
104.500000,4349.796103,-0.000936,2.363305,2.089953,17.673592
104.750000,4313.055980,-0.000936,2.389143,2.155939,17.673592
105.000000,4382.761140,-0.000936,2.376995,2.139154,17.668691
105.250000,4355.321659,-0.000936,2.383948,2.124633,17.668691
105.500000,4335.651703,-0.000936,2.288053,2.145818,17.673398
105.750000,4613.610150,-0.000936,2.490963,2.654400,17.673398
106.000000,4655.222578,-0.000936,2.621961,2.513310,17.667237
106.250000,4585.841215,-0.000936,2.642544,2.485873,17.667237
106.500000,4627.398053,-0.000936,2.696967,2.568424,17.666448
106.750000,4629.183142,-0.000936,2.669532,2.530369,17.671078
107.000000,4590.226642,-0.000936,2.641825,2.548848,17.671078
107.250000,4646.210435,-0.000936,2.574199,2.462365,17.670848
107.500000,4585.841215,-0.000936,2.562628,2.442901,17.670848
107.750000,4629.629630,-0.000936,2.595719,2.450362,17.663447
108.000000,4648.460198,-0.000936,2.559578,2.480274,17.663447
108.250000,4629.183142,-0.000936,2.744281,2.559683,17.664046
108.500000,4627.398053,-0.000936,2.772902,2.303425,17.664046
