Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
25.750000,238.842807,12.380554,-1.455075,-0.651905,18.163679
26.000000,234.254899,12.380554,-1.414621,-0.735513,18.163679
26.250000,217.199484,12.377300,-1.445245,-0.755691,18.156270
26.500000,245.391246,12.377300,-1.429993,-0.619191,18.156270
26.750000,240.087632,12.382363,-1.467059,-0.657878,18.150269
27.000000,239.621398,12.382363,-1.475579,-0.618256,18.150269
27.250000,235.365650,12.384860,-1.430253,-0.666104,18.158077
27.500000,238.497466,12.384860,-1.473967,-0.722584,18.158077
27.750000,245.139346,12.385929,-1.451765,-0.585316,18.150785
28.000000,245.191939,12.385929,-1.473304,-0.763878,18.150785
28.250000,235.250297,12.383625,-1.446568,-0.750035,18.139838
28.500000,239.677634,12.383625,-1.455372,-0.596156,18.139838
28.750000,238.431123,12.389869,-1.452900,-0.822747,18.132111
29.000000,240.136878,12.389869,-1.418354,-0.698003,18.132111
29.250000,242.534485,12.385986,-1.442713,-0.707538,18.119840
29.500000,238.431123,12.394672,-1.434871,-0.643006,18.125518
29.750000,250.185033,12.394672,-1.478261,-0.753673,18.125518
30.000000,240.659407,12.392580,-1.448411,-0.723827,18.117500
30.250000,240.548450,12.392580,-1.486206,-0.754659,18.117500
30.500000,239.424185,12.389524,-1.455912,-0.677462,18.109109
30.750000,239.005736,12.389524,-1.442039,-0.667009,18.109109
31.000000,800.493638,12.387562,-1.434091,-0.075010,18.114096
31.250000,1443.565607,12.387562,-1.467898,0.010125,18.114096
31.500000,2122.203555,12.392697,-1.614320,0.041982,18.105481
31.750000,2859.525795,12.392697,-1.840829,0.049217,18.105481
32.000000,3574.620197,12.389035,-1.973255,0.025813,18.109188
32.250000,4325.493377,12.389035,-2.117026,0.003292,18.109188
32.500000,5052.631579,12.390221,-2.280957,-0.009809,18.101565
32.750000,5677.785664,12.388066,-2.223982,-0.052165,18.099750
33.000000,6234.575919,12.388066,-2.121310,-0.080804,18.099750
33.250000,6534.168255,12.378021,-2.028969,-0.095589,18.094012
33.500000,6698.297516,12.378021,-1.938479,-0.101550,18.094012
33.750000,6808.510638,12.378090,-1.835132,-0.110177,18.105475
34.000000,6951.484432,12.378090,-1.770133,-0.115726,18.105475
34.250000,6877.776186,12.382352,-1.770434,-0.107470,18.102066
34.500000,6973.703327,12.382352,-1.730725,-0.107166,18.102066
34.750000,6912.442396,12.380760,-1.704433,-0.087817,18.098826
35.000000,6965.607314,12.380760,-1.746946,-0.128943,18.098826
35.250000,6959.547629,12.387881,-1.705968,-0.105338,18.100789
35.500000,6948.465547,12.387881,-1.788039,-0.101676,18.100789
35.750000,6973.703327,12.382589,-1.749845,-0.083821,18.093341
36.000000,6967.629554,12.378707,-1.696251,-0.090028,18.081218
36.250000,7029.876977,12.378707,-1.686859,-0.092207,18.081218
36.500000,7014.467339,12.383536,-1.676550,-0.051094,18.081261
36.750000,7061.939091,12.383536,-1.710836,-0.066609,18.081261
37.000000,7051.564566,12.379056,-1.692476,-0.036665,18.076955
37.250000,7047.423286,12.379056,-1.662575,-0.032210,18.076955
37.500000,7103.744265,12.385930,-1.670100,-0.023034,18.069212
37.750000,7133.303611,12.385930,-1.626936,-0.000270,18.069212
38.000000,7092.198582,12.385958,-1.633891,-0.013929,18.047886
38.250000,7117.437722,12.385958,-1.620850,0.003265,18.047886
38.500000,7066.097453,12.388700,-1.627005,-0.030815,18.030521
38.750000,7117.437722,12.388700,-1.608344,0.022224,18.030521
39.000000,7182.403112,12.385322,-1.594531,0.036892,18.017583
39.250000,7233.273056,12.384982,-1.602521,0.076849,18.009097
39.500000,7254.042618,12.384982,-1.582820,0.088151,18.009097
39.750000,7271.625511,12.385035,-1.545462,0.089128,17.995533
40.000000,7245.283019,12.385035,-1.515981,0.082364,17.995533
40.250000,7254.042618,12.385142,-1.561179,0.068229,17.978726
40.500000,7279.344859,12.385142,-1.508687,0.106538,17.978726
40.750000,7324.889364,12.386582,-1.472599,0.122971,17.983333
41.000000,7303.712721,12.386582,-1.490715,0.184428,17.983333
41.250000,7324.889364,12.388104,-1.477899,0.153445,17.980773
41.500000,7391.438251,12.388104,-1.458298,0.145777,17.980773
41.750000,7373.271889,12.389264,-1.445094,0.178377,17.987784
42.000000,7445.323406,12.389264,-1.438152,0.221052,17.987784
42.250000,7417.709782,12.391556,-1.357867,0.223946,17.995055
42.500000,7399.414213,12.391556,-1.351297,0.272965,17.995055
42.750000,7508.212107,12.390130,-1.370709,0.268290,18.004461
43.000000,7483.629560,12.397228,-1.359042,0.256150,18.010072
43.250000,7439.553627,12.397228,-1.358706,0.252796,18.010072
43.500000,7531.774674,12.400818,-1.336684,0.264560,18.017272
43.750000,7557.864903,12.400818,-1.330473,0.299909,18.017272
44.000000,7531.774674,12.395886,-1.296213,0.293535,18.026258
44.250000,7585.335019,12.395886,-1.279973,0.302018,18.026258
44.500000,7632.373986,12.403738,-1.269856,0.357515,18.037034
44.750000,7600.950119,12.403738,-1.249027,0.391249,18.037034
45.000000,7660.389403,12.401840,-1.198514,0.387704,18.053551
45.250000,7682.458387,12.401840,-1.204199,0.385479,18.053551
45.500000,7718.282682,12.398583,-1.209264,0.475084,18.063103
45.750000,7754.442649,12.398583,-1.162076,0.455809,18.063103
46.000000,7741.935484,12.403675,-1.159544,0.495216,18.083422
46.250000,7749.434937,12.398540,-1.090947,0.483935,18.092821
46.500000,7749.434937,12.398540,-1.086288,0.490805,18.092821
46.750000,7826.512310,12.397241,-1.086156,0.494050,18.109259
47.000000,7753.190115,12.397241,-1.042075,0.540067,18.109259
47.250000,7830.342577,12.395371,-1.028424,0.555559,18.136317
47.500000,7806.147341,12.395371,-1.008735,0.547011,18.136317
47.750000,7826.512310,12.384563,-1.039938,0.568059,18.166931
48.000000,7872.724291,12.384563,-1.032882,0.555322,18.166931
48.250000,7844.419023,12.386683,-1.001882,0.543526,18.173281
48.500000,7830.342577,12.386683,-1.038259,0.554838,18.173281
48.750000,7845.701210,12.387165,-1.006300,0.581075,18.183661
49.000000,7853.403141,12.387165,-0.983199,0.598922,18.183661
49.250000,7941.760424,12.387741,-0.909149,0.649326,18.189570
49.500000,7915.567282,12.387741,-0.877943,0.670497,18.189570
49.750000,7968.127490,12.386949,-0.900832,0.648232,18.197307
50.000000,7973.421927,12.397342,-0.856852,0.709745,18.217749
50.250000,8040.201005,12.397342,-0.850702,0.730655,18.217749
50.500000,8014.693605,12.400283,-0.807649,0.770950,18.229325
50.750000,8022.731071,12.400283,-0.783436,0.756580,18.229325
51.000000,8104.001351,12.395585,-0.757129,0.929966,18.222549
51.250000,8142.493639,12.395585,-0.717819,0.841240,18.222549
51.500000,8295.886623,12.401095,-0.605150,1.022780,18.231803
51.750000,8311.688312,12.401095,-0.538042,1.025667,18.231803
52.000000,8295.886623,12.405874,-0.503688,0.988558,18.241161
52.250000,8435.852373,12.405874,-0.448476,1.127264,18.241161
52.500000,8492.569002,12.411924,-0.319161,1.196206,18.237247
52.750000,8534.850640,12.411924,-0.287234,1.193886,18.237247
53.000000,8606.777838,12.419081,-0.235292,1.137493,18.242706
53.250000,8714.596950,12.418782,-0.107450,1.460787,18.250545
53.500000,8804.108584,12.418782,0.051290,1.515836,18.250545
53.750000,8911.994059,12.417031,0.069799,1.498715,18.254846
54.000000,9042.954032,12.417031,0.281471,1.807988,18.254846
54.250000,9063.444109,12.421905,0.356133,1.753323,18.268128
54.500000,9044.657999,12.421905,0.364451,1.716409,18.268128
54.750000,8948.545861,12.420438,0.356687,1.726864,18.274831
55.000000,9073.724008,12.420438,0.356457,1.757120,18.274831
55.250000,9156.810378,12.425202,0.370441,1.799683,18.270071
55.500000,9236.097749,12.425202,0.511436,2.051317,18.270071
55.750000,9268.198494,12.422895,0.655831,2.000941,18.276978
56.000000,9236.097749,12.422895,0.608924,2.009844,18.276978
56.250000,9244.992296,12.423933,0.624438,1.966556,18.287052
56.500000,9302.325581,12.423933,0.653297,1.989390,18.287052
56.750000,9296.920395,12.429486,0.639474,2.015819,18.294070
57.000000,9305.932532,12.422386,0.551088,1.973841,18.299641
57.250000,9216.589862,12.422386,0.623445,1.953919,18.299641
57.500000,9220.130619,12.427617,0.627691,1.962519,18.311382
57.750000,9255.688392,12.427617,0.626596,2.007873,18.311382
58.000000,9419.152276,12.421409,0.635929,2.008135,18.313675
58.250000,9465.588641,12.421409,0.774727,2.300551,18.313675
58.500000,9467.455621,12.430852,0.890145,2.254999,18.322745
58.750000,9544.641082,12.430852,0.992277,2.217071,18.322745
59.000000,9550.338241,12.428644,0.876468,2.230008,18.349427
59.250000,9569.377990,12.428644,0.805452,2.197179,18.349427
59.500000,9488.041115,12.436259,0.855238,2.220342,18.361782
59.750000,9554.140127,12.436259,0.925797,2.248128,18.361782
60.000000,9510.600357,12.436390,0.881814,2.233990,18.367091
60.250000,9799.918334,12.436106,0.999063,2.591796,18.365747
60.500000,9848.173984,12.436106,1.212171,2.512441,18.365747
60.750000,9819.967267,12.433683,1.167607,2.483258,18.363689
61.000000,9758.080911,12.433683,1.212971,2.499949,18.363689
61.250000,9748.172218,12.437214,1.215061,2.528497,18.360752
61.500000,9815.950920,12.437214,1.199265,2.521694,18.360752
61.750000,9789.924536,12.437591,1.241786,2.544287,18.350341
62.000000,9736.308316,12.437591,1.172562,2.555724,18.350341
62.250000,9870.450339,12.437175,1.214421,2.516138,18.338916
62.500000,9698.929077,12.437175,1.222388,2.498310,18.338916
62.750000,9679.370841,12.430699,1.183525,2.551565,18.332005
63.000000,9762.050031,12.430699,1.199756,2.526829,18.332005
63.250000,9758.080911,12.434807,1.228069,2.505779,18.322549
63.500000,9793.919608,12.436405,1.224480,2.516108,18.320673
63.750000,9848.173984,12.436405,1.220038,2.543990,18.320673
64.000000,9738.283628,12.438133,1.207256,2.566592,18.327259
64.250000,9764.035801,12.438133,1.223929,2.529239,18.327259
64.500000,9771.986971,12.430075,1.236227,2.471743,18.344206
64.750000,9825.997953,12.430075,1.236416,2.540640,18.344206
65.000000,9872.480461,12.427503,1.249400,2.501236,18.349667
65.250000,9834.050400,12.427503,1.249478,2.537293,18.349667
65.500000,9756.097561,12.429152,1.254816,2.539549,18.360978
65.750000,9838.081574,12.429152,1.251475,2.550981,18.360978
66.000000,9819.967267,12.430837,1.222613,2.552962,18.374534
66.250000,9811.937858,12.430837,1.236152,2.558519,18.374534
66.500000,9819.967267,12.433551,1.250077,2.530894,18.408163
66.750000,9821.976673,12.427068,1.260100,2.529650,18.426123
67.000000,9795.918367,12.427068,1.197780,2.542837,18.426123
67.250000,9752.133279,12.432729,1.233580,2.481215,18.431365
67.500000,9789.924536,12.432729,1.250259,2.530198,18.431365
67.750000,9789.924536,12.433525,1.214831,2.527319,18.427001
68.000000,9789.924536,12.433525,1.233303,2.563552,18.427001
68.250000,9844.134537,12.445631,1.235136,2.591323,18.427055
68.500000,9858.287123,12.445631,1.205827,2.564204,18.427055
68.750000,9852.216749,12.440293,1.208618,2.518949,18.434086
69.000000,9807.928075,12.440293,1.240428,2.527654,18.434086
69.250000,9805.924413,12.439708,1.259592,2.530384,18.427849
69.500000,9795.918367,12.439708,1.269040,2.493092,18.427849
69.750000,9785.932722,12.435180,1.264669,2.499247,18.415181
70.000000,9801.919543,12.435180,1.267165,2.537855,18.415181
70.250000,9775.967413,12.436007,1.242476,2.524712,18.412653
70.500000,9762.050031,12.438088,1.233469,2.526607,18.411428
70.750000,9708.737864,12.438088,1.222001,2.566688,18.411428
71.000000,9773.976787,12.440979,1.249830,2.551593,18.396979
71.250000,9766.022380,12.440979,1.219705,2.537211,18.396979
71.500000,9777.958851,12.440597,1.242526,2.516334,18.400401
71.750000,9750.152346,12.440597,1.216685,2.510234,18.400401
72.000000,9773.976787,12.435995,1.277169,2.544468,18.382290
72.250000,9768.009768,12.435995,1.254685,2.569357,18.382290
72.500000,9783.938035,12.439960,1.261720,2.579332,18.378747
72.750000,9779.951100,12.439960,1.256103,2.556308,18.378747
73.000000,9813.943979,12.435259,1.226565,2.488979,18.367816
73.250000,9834.050400,12.435259,1.241873,2.513942,18.367816
73.500000,9773.976787,12.433459,1.236331,2.527296,18.365343
73.750000,9758.080911,12.433143,1.227186,2.528113,18.360134
74.000000,9825.997953,12.433143,1.250276,2.555613,18.360134
74.250000,9807.928075,12.439729,1.281803,2.547668,18.365381
74.500000,9779.951100,12.439729,1.243579,2.579376,18.365381
74.750000,9746.192893,12.430811,1.218334,2.532097,18.356223
75.000000,9750.152346,12.430811,1.264722,2.571681,18.356223
75.250000,9752.133279,12.425160,1.244412,2.579729,18.349980
75.500000,9791.921665,12.425160,1.245495,2.517374,18.349980
75.750000,9811.937858,12.420650,1.252717,2.528229,18.340895
76.000000,9730.387188,12.420650,1.236881,2.546420,18.340895
76.250000,9762.050031,12.418318,1.243775,2.520875,18.328225
76.500000,9783.938035,12.418318,1.227570,2.555069,18.328225
76.750000,9807.928075,12.421581,1.280697,2.510126,18.311634
77.000000,9769.997965,12.428330,1.261284,2.579044,18.299939
77.250000,9752.133279,12.428330,1.236038,2.570865,18.299939
77.500000,9898.948237,12.427800,1.178625,2.517373,18.291690
77.750000,9848.173984,12.427800,1.246171,2.510965,18.291690
78.000000,9773.976787,12.430653,1.224480,2.541931,18.283300
78.250000,9769.997965,12.430653,1.277061,2.555496,18.283300
78.500000,9750.152346,12.432388,1.259724,2.549457,18.274148
78.750000,9791.921665,12.432388,1.307659,2.511887,18.274148
79.000000,9754.115017,12.435007,1.267230,2.536645,18.274644
79.250000,9773.976787,12.435007,1.261580,2.563439,18.274644
79.500000,9801.919543,12.433826,1.239489,2.586715,18.271679
79.750000,9842.116055,12.433826,1.256361,2.573165,18.271679
80.000000,9825.997953,12.431859,1.259616,2.533985,18.263119
80.250000,9793.919608,12.431859,1.262622,2.513261,18.263119
80.500000,9870.450339,12.430715,1.221861,2.523467,18.263803
80.750000,9789.924536,12.430986,1.252960,2.524717,18.257324
81.000000,9799.918334,12.430986,1.255167,2.502795,18.257324
81.250000,9805.924413,12.426667,1.269185,2.575520,18.252349
81.500000,9762.050031,12.426667,1.285277,2.568109,18.252349
81.750000,9706.774520,12.433456,1.254749,2.582081,18.253893
82.000000,9797.917942,12.433456,1.222332,2.549952,18.253893
82.250000,9762.050031,12.436958,1.241731,2.482742,18.250793
82.500000,9787.928222,12.436958,1.261920,2.542979,18.250793
82.750000,9746.192893,12.436037,1.271223,2.549384,18.254275
83.000000,9746.192893,12.436037,1.269743,2.541192,18.254275
83.250000,9730.387188,12.430725,1.289147,2.575432,18.268895
83.500000,9771.986971,12.430725,1.247462,2.498574,18.268895
83.750000,9781.944161,12.428776,1.244818,2.567762,18.277460
84.000000,9795.918367,12.431507,1.265884,2.561848,18.290322
84.250000,9582.751048,12.431507,1.210404,2.418110,18.290322
84.500000,9514.370664,12.430236,0.911598,2.195647,18.296817
84.750000,9345.794393,12.430236,0.808024,1.972199,18.296817
85.000000,9246.773261,12.428469,0.655665,1.988789,18.311253
85.250000,9101.251422,12.428469,0.404253,1.686037,18.311253
85.500000,9139.375476,12.417787,0.330333,1.715499,18.315304
85.750000,9048.067861,12.417787,0.345191,1.772011,18.315304
86.000000,8815.426997,12.424429,0.122135,1.417897,18.323519
86.250000,8860.993170,12.424429,0.016694,1.472512,18.323519
86.500000,8831.646734,12.414039,-0.033511,1.461150,18.336269
86.750000,8812.190196,12.414039,-0.044622,1.491092,18.336269
87.000000,8807.339450,12.413824,-0.034092,1.472086,18.334905
87.250000,8752.735230,12.413824,0.004017,1.494601,18.334905
87.500000,8722.514992,12.413155,-0.012084,1.456000,18.343163
87.750000,8592.910849,12.414559,-0.232665,1.212963,18.331925
88.000000,8513.657325,12.414559,-0.323275,1.123849,18.331925
88.250000,8560.727662,12.416653,-0.345787,1.126227,18.331751
88.500000,8459.640465,12.416653,-0.323140,1.112669,18.331751
88.750000,8378.425554,12.413398,-0.490808,0.907028,18.323687
89.000000,8283.002588,12.413398,-0.571902,0.968260,18.323687
89.250000,8318.890815,12.408524,-0.571793,0.993023,18.312442
89.500000,8339.124392,12.408524,-0.555606,0.947821,18.312442
89.750000,8301.625735,12.421056,-0.604178,0.992406,18.323040
90.000000,8216.364259,12.421056,-0.631366,0.830699,18.323040
90.250000,8191.126280,12.418965,-0.728919,0.810110,18.329163
90.500000,8134.214540,12.418965,-0.766361,0.733013,18.329163
90.750000,8052.340211,12.409423,-0.832353,0.730823,18.324003
91.000000,8037.508372,12.404326,-0.861071,0.744846,18.316670
91.250000,8036.162732,12.404326,-0.896102,0.724119,18.316670
91.500000,8056.394763,12.402760,-0.884928,0.688418,18.309820
91.750000,8001.333556,12.402760,-0.885188,0.690803,18.309820
92.000000,8030.784675,12.402858,-0.916456,0.706572,18.302875
92.250000,7972.097658,12.402858,-0.937994,0.616798,18.302875
92.500000,7984.031936,12.400276,-0.960986,0.612322,18.324261
92.750000,7890.843334,12.400276,-0.970941,0.586959,18.324261
93.000000,7861.120210,12.403275,-1.059133,0.583197,18.346415
93.250000,7953.603977,12.403275,-1.081287,0.588842,18.346415
93.500000,7838.014370,12.400598,-1.090500,0.527075,18.372056
93.750000,7813.771773,12.400598,-1.104048,0.497081,18.372056
94.000000,7741.935484,12.397827,-1.156321,0.464790,18.381937
94.250000,7748.184019,12.397492,-1.226948,0.423369,18.380701
94.500000,7702.182285,12.397492,-1.250963,0.415189,18.380701
94.750000,7666.506948,12.386097,-1.294089,0.347558,18.379301
95.000000,7708.366790,12.386097,-1.341838,0.328269,18.379301
95.250000,7560.245708,12.387098,-1.362138,0.280181,18.374729
95.500000,7621.467132,12.387098,-1.362476,0.282607,18.374729
95.750000,7572.172267,12.386722,-1.385312,0.280528,18.370793
96.000000,7540.056550,12.386722,-1.417232,0.289807,18.370793
96.250000,7446.478436,12.397658,-1.417874,0.262478,18.372065
96.500000,7459.207459,12.397658,-1.450484,0.190440,18.372065
96.750000,7460.366801,12.395211,-1.473285,0.183927,18.376016
97.000000,7349.563620,12.395211,-1.506885,0.168193,18.376016
97.250000,7415.417890,12.389442,-1.522553,0.142477,18.367235
97.500000,7405.121876,12.389442,-1.523313,0.162819,18.367235
97.750000,7368.744243,12.389071,-1.596156,0.077875,18.367601
98.000000,7303.712721,12.385156,-1.566604,0.072902,18.373108
98.250000,7311.500381,12.385156,-1.577840,0.059465,18.373108
98.500000,7234.363225,12.385062,-1.633217,0.095066,18.369975
98.750000,7255.139057,12.385062,-1.661505,0.020825,18.369975
99.000000,7263.922518,12.383526,-1.654756,0.018416,18.360830
99.250000,7188.857271,12.383526,-1.663092,0.012198,18.360830
99.500000,7163.109984,12.379944,-1.679422,0.030304,18.362619
99.750000,7120.605251,12.379944,-1.680654,-0.053346,18.362619
100.000000,7124.833012,12.374152,-1.696152,-0.040306,18.359844
100.250000,7126.948775,12.374152,-1.769163,-0.061753,18.359844
100.500000,7103.744265,12.366264,-1.786093,-0.062980,18.349963
100.750000,7046.388726,12.366264,-1.796301,-0.104732,18.349963
101.000000,7009.345794,12.365454,-1.795112,-0.095617,18.347334
101.250000,6998.104680,12.365006,-1.789798,-0.118554,18.345756
101.500000,7015.492546,12.365006,-1.820865,-0.108575,18.345756
101.750000,6956.521739,12.373302,-1.790408,-0.161529,18.345440
102.000000,6981.818182,12.373302,-1.809792,-0.131319,18.345440
102.250000,7010.369505,12.370712,-1.862762,-0.154806,18.344293
102.500000,6926.406926,12.370712,-1.817750,-0.148330,18.344293
102.750000,6961.566352,12.373899,-1.855598,-0.156037,18.349999
103.000000,6158.583526,12.373899,-1.860877,-0.217336,18.349999
103.250000,2968.093000,12.372328,-2.281573,-3.840177,18.359320
103.500000,424.275638,12.372328,-1.775560,-2.914041,18.359320
103.750000,249.416729,12.374419,-1.459779,-0.842848,18.365936
104.000000,245.734208,12.374419,-1.429833,-0.589187,18.365936
104.250000,242.744223,12.367801,-1.412043,-0.698714,18.372380
104.500000,241.662639,12.377980,-1.407827,-0.741762,18.376150
104.750000,244.665776,12.377980,-1.460144,-0.709404,18.376150
105.000000,244.901708,12.377327,-1.426998,-0.655191,18.383611
105.250000,239.973603,12.377327,-1.403717,-0.699872,18.383611
105.500000,237.340599,12.376955,-1.400816,-0.705025,18.399058
105.750000,246.922471,12.376955,-1.418922,-0.737588,18.399058
106.000000,241.213303,12.371872,-1.428871,-0.818947,18.406208
106.250000,244.927950,12.371872,-1.427686,-0.595104,18.406208
106.500000,241.192698,12.376311,-1.445973,-0.635100,18.416909
106.750000,240.061216,12.376311,-1.423989,-0.606879,18.416909
107.000000,239.037873,12.376477,-1.449556,-0.795871,18.422845
107.250000,239.962806,12.376477,-1.416317,-0.665761,18.422845
107.500000,232.380252,12.383577,-1.415905,-0.665329,18.422207
107.750000,241.725923,12.383577,-1.418354,-0.696562,18.422207
108.000000,240.954179,12.380976,-1.440737,-0.648139,18.418745
108.250000,244.284755,12.390786,-1.402483,-0.715670,18.411412
108.500000,245.264605,12.390786,-1.437907,-0.675380,18.411412
108.750000,242.441385,12.392472,-1.444655,-0.580517,18.404754
109.000000,249.580133,12.392472,-1.440190,-0.616839,18.404754
