Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
17.000000,82.956716,4.288138,-0.464412,-0.202466,14.588248
17.250000,84.223973,4.288138,-0.475604,-0.269906,14.588248
17.500000,86.998603,4.288482,-0.453517,-0.220388,14.591583
17.750000,86.055897,4.288482,-0.466745,-0.322735,14.591583
18.000000,82.789310,4.290628,-0.472124,-0.293729,14.591636
18.250000,87.312415,4.290628,-0.464866,-0.231965,14.591636
18.500000,90.114784,4.290309,-0.465144,-0.228025,14.609501
18.750000,85.474347,4.288954,-0.461590,-0.256337,14.609106
19.000000,86.396976,4.288954,-0.469083,-0.276652,14.609106
19.250000,90.675361,4.288139,-0.474598,-0.275220,14.624544
19.500000,76.453817,4.288139,-0.458682,-0.293150,14.624544
19.750000,83.052742,4.289610,-0.467573,-0.252594,14.638196
20.000000,89.703865,4.289610,-0.466536,-0.220702,14.638196
20.250000,83.716744,4.290610,-0.452448,-0.247773,14.673031
20.500000,87.057300,4.290610,-0.466005,-0.241516,14.673031
20.750000,86.255694,4.289157,-0.463358,-0.283863,14.712566
21.000000,85.902351,4.289157,-0.467022,-0.261978,14.712566
21.250000,86.161557,4.289730,-0.488451,-0.229449,14.733435
21.500000,85.600101,4.289730,-0.471471,-0.230327,14.733435
21.750000,80.300323,4.292853,-0.469800,-0.272007,14.750420
22.000000,77.123425,4.291082,-0.472268,-0.195706,14.748978
22.250000,87.506609,4.291082,-0.461234,-0.226371,14.748978
22.500000,87.565994,4.287123,-0.469969,-0.241896,14.742843
22.750000,84.234467,4.287123,-0.469871,-0.213030,14.742843
23.000000,84.984181,4.287325,-0.458310,-0.325082,14.730785
23.250000,88.427103,4.287325,-0.471204,-0.288654,14.730785
23.500000,81.186541,4.287763,-0.470614,-0.246429,14.727915
23.750000,83.489006,4.287763,-0.457031,-0.235107,14.727915
24.000000,89.348870,4.286707,-0.462756,-0.271581,14.735256
24.250000,84.139377,4.286707,-0.463487,-0.357837,14.735256
24.500000,290.620232,4.285142,-0.478635,-0.150501,14.739028
24.750000,645.464936,4.285142,-0.462075,0.086820,14.739028
25.000000,958.887690,4.284584,-0.483753,0.048949,14.744858
25.250000,1403.631898,4.284584,-0.530947,0.145159,14.744858
25.500000,1785.116590,4.287579,-0.545069,0.075190,14.765321
25.750000,2132.196162,4.283054,-0.559491,0.075291,14.771326
26.000000,2480.748359,4.283054,-0.598386,0.046159,14.771326
26.250000,2808.331383,4.284419,-0.598675,0.016826,14.784888
26.500000,3066.308931,4.284419,-0.603391,-0.006742,14.784888
26.750000,3331.251301,4.278226,-0.574451,-0.017296,14.786394
27.000000,3532.788695,4.278226,-0.588186,-0.029726,14.786394
27.250000,3750.000000,4.279810,-0.467791,0.003626,14.772383
27.500000,3906.250000,4.279810,-0.386314,0.004178,14.772383
27.750000,4016.736402,4.280281,-0.358854,-0.003119,14.779129
28.000000,4055.766793,4.280281,-0.380923,-0.015364,14.779129
28.250000,4070.556309,4.282824,-0.365528,-0.024965,14.781373
28.500000,4075.740851,4.282824,-0.376992,-0.011974,14.781373
28.750000,4107.830552,4.281942,-0.358368,-0.020841,14.777499
29.000000,4095.912621,4.281553,-0.318195,-0.023334,14.785036
29.250000,4113.463022,4.281553,-0.379972,-0.019532,14.785036
29.500000,4111.701216,4.282054,-0.394443,-0.015834,14.783503
29.750000,4103.967168,4.282054,-0.324145,-0.012701,14.783503
30.000000,4149.018930,4.283834,-0.327999,-0.024536,14.782545
30.250000,4085.106383,4.283834,-0.317793,-0.030266,14.782545
30.500000,4102.564103,4.285694,-0.305283,-0.022193,14.784773
30.750000,4107.127578,4.285694,-0.307719,-0.017464,14.784773
31.000000,4121.940747,4.285472,-0.346099,-0.017726,14.775377
31.250000,4156.204000,4.285472,-0.358302,-0.021204,14.775377
31.500000,4116.991166,4.286857,-0.308075,-0.013535,14.776152
31.750000,4096.262161,4.286857,-0.334293,-0.013921,14.776152
32.000000,4102.914779,4.285916,-0.322154,-0.006798,14.775797
32.250000,4106.073567,4.285916,-0.341197,-0.014209,14.775797
32.500000,4154.045868,4.289104,-0.320515,0.037437,14.789393
32.750000,4181.548915,4.286289,-0.357778,0.035868,14.813608
33.000000,4166.305008,4.286289,-0.303449,0.037279,14.813608
33.250000,4202.416389,4.286362,-0.301846,0.029563,14.836562
33.500000,4197.638828,4.286362,-0.314028,0.036025,14.836562
33.750000,4204.625088,4.286353,-0.273244,0.027993,14.862735
34.000000,4204.256810,4.286353,-0.264901,0.026098,14.862735
34.250000,4179.728318,4.284624,-0.300836,0.034888,14.908525
34.500000,4177.182143,4.284624,-0.281191,0.021170,14.908525
34.750000,4211.634641,4.281780,-0.288217,0.028826,14.950006
35.000000,4203.888597,4.281780,-0.286635,0.032633,14.950006
35.250000,4197.638828,4.280067,-0.261210,0.036377,14.977866
35.500000,4214.963119,4.280067,-0.279372,0.029972,14.977866
35.750000,4203.888597,4.280223,-0.285241,0.032449,14.989499
36.000000,4215.333275,4.280223,-0.275227,0.024510,14.989499
36.250000,4259.850905,4.281213,-0.286981,0.098770,14.997733
36.500000,4275.407500,4.280145,-0.277192,0.109526,15.014481
36.750000,4292.613128,4.280145,-0.256067,0.096749,15.014481
37.000000,4334.085779,4.283860,-0.224553,0.081540,15.016398
37.250000,4382.360997,4.283860,-0.222973,0.177780,15.016398
37.500000,4380.361380,4.280244,-0.192443,0.169696,15.018306
37.750000,4392.788506,4.280244,-0.186678,0.156248,15.018306
38.000000,4396.006960,4.279368,-0.164052,0.157248,15.040410
38.250000,4390.779363,4.279368,-0.255882,0.162214,15.040410
38.500000,4389.976221,4.279109,-0.210811,0.163076,15.055633
38.750000,4398.020891,4.279109,-0.206668,0.164032,15.055633
39.000000,4394.397144,4.278621,-0.192261,0.144712,15.060694
39.250000,4423.963134,4.278621,-0.237398,0.158641,15.060694
39.500000,4486.819966,4.279260,-0.193085,0.246455,15.066556
39.750000,4471.355380,4.280465,-0.145412,0.259263,15.081070
40.000000,4495.644844,4.280465,-0.171307,0.255412,15.081070
40.250000,4534.290572,4.281621,-0.183367,0.247227,15.100414
40.500000,4510.430370,4.281621,-0.186965,0.247632,15.100414
40.750000,4546.746235,4.283637,-0.164179,0.230542,15.112584
41.000000,4508.312201,4.283637,-0.196444,0.234411,15.112584
41.250000,4546.315590,4.280525,-0.143860,0.242783,15.140482
41.500000,4518.497600,4.280525,-0.141441,0.240350,15.140482
41.750000,4505.773022,4.279683,-0.117508,0.256413,15.150777
42.000000,4512.550531,4.279683,-0.136782,0.249832,15.150777
42.250000,4584.089390,4.277539,-0.139424,0.322673,15.183501
42.500000,4619.382158,4.277539,-0.101756,0.349211,15.183501
42.750000,4578.405189,4.276523,-0.040029,0.331614,15.206275
43.000000,4611.393986,4.276523,0.004826,0.310154,15.206275
43.250000,4638.129288,4.277161,0.026731,0.326790,15.229323
43.500000,4611.837048,4.281174,-0.000639,0.323328,15.253541
43.750000,4603.874928,4.281174,0.057981,0.309288,15.253541
44.000000,4639.474193,4.279931,0.012781,0.330205,15.267586
44.250000,4622.051035,4.279931,0.006601,0.322478,15.267586
44.500000,4628.290425,4.278864,0.026827,0.321738,15.278630
44.750000,4650.261577,4.278864,0.008442,0.316420,15.278630
45.000000,4706.805256,4.278858,0.008067,0.436905,15.280732
45.250000,4743.083004,4.278858,-0.091627,0.422286,15.280732
45.500000,4739.804483,4.276905,0.050481,0.406673,15.284339
45.750000,4780.876494,4.276905,-0.024670,0.399588,15.284339
46.000000,4707.728521,4.276541,-0.004431,0.412089,15.285289
46.250000,4741.209008,4.276541,-0.038902,0.422640,15.285289
46.500000,4745.896777,4.275769,-0.000890,0.406765,15.295588
46.750000,4741.677368,4.275164,-0.057870,0.407361,15.287537
47.000000,4746.835443,4.275164,-0.002123,0.422728,15.287537
47.250000,4714.664571,4.278244,-0.005396,0.400514,15.290173
47.500000,4761.432398,4.278244,0.032585,0.402643,15.290173
47.750000,4724.409449,4.280394,-0.006488,0.393823,15.292905
48.000000,4737.933077,4.280394,-0.006493,0.414920,15.292905
48.250000,4730.462206,4.278201,0.062935,0.408131,15.288466
48.500000,4744.958482,4.278201,-0.040770,0.413482,15.288466
48.750000,4724.409449,4.279655,0.011723,0.413337,15.293125
49.000000,4777.070064,4.279655,-0.051848,0.408696,15.293125
49.250000,4733.727811,4.280295,-0.022758,0.404869,15.290432
49.500000,4706.343759,4.280295,0.013685,0.416608,15.290432
49.750000,4755.300178,4.278286,0.033500,0.410491,15.287581
50.000000,4751.064040,4.278286,0.029787,0.392146,15.287581
50.250000,4748.244139,4.276588,0.009879,0.404999,15.288393
50.500000,4752.475248,4.279246,0.016600,0.419012,15.299179
50.750000,4736.063148,4.279246,-0.017078,0.409088,15.299179
51.000000,4730.462206,4.279727,0.008081,0.414833,15.294135
51.250000,4701.733764,4.279727,-0.030340,0.418115,15.294135
51.500000,4743.083004,4.280011,-0.039360,0.410149,15.294010
51.750000,4752.004752,4.280011,0.011467,0.402243,15.294010
52.000000,4726.270185,4.281621,0.003489,0.407662,15.293384
52.250000,4732.327714,4.281621,0.032499,0.400391,15.293384
52.500000,4745.427583,4.280108,0.025814,0.402255,15.290441
52.750000,4752.004752,4.280108,-0.023780,0.406646,15.290441
53.000000,4734.194694,4.277379,0.003072,0.413822,15.294973
53.250000,4734.661669,4.277379,-0.022488,0.396153,15.294973
53.500000,4764.267990,4.279519,-0.011493,0.409087,15.302502
53.750000,4787.074898,4.277355,0.026245,0.483538,15.308952
54.000000,4824.605488,4.277355,0.086372,0.517082,15.308952
54.250000,4857.316333,4.274057,0.059413,0.519591,15.312566
54.500000,4842.126501,4.274057,0.067296,0.514026,15.312566
54.750000,4889.975550,4.278135,0.089134,0.521605,15.308651
55.000000,4858.791376,4.278135,0.102660,0.507421,15.308651
55.250000,4854.368932,4.276578,0.076630,0.508206,15.310377
55.500000,4880.528724,4.276578,0.119110,0.516259,15.310377
55.750000,4831.404127,4.276357,0.111228,0.493902,15.320808
56.000000,4859.775235,4.276357,0.068047,0.507285,15.320808
56.250000,4859.283256,4.278562,0.051855,0.507846,15.320003
56.500000,4854.859917,4.278562,0.075858,0.490941,15.320003
56.750000,4867.166903,4.274826,0.081645,0.496483,15.308023
57.000000,4882.514495,4.274826,0.109784,0.530510,15.308023
57.250000,4852.405985,4.273430,0.104313,0.518172,15.300637
57.500000,4857.316333,4.275293,0.097673,0.511449,15.305989
57.750000,4894.463139,4.275293,0.125218,0.552981,15.305989
58.000000,4954.582989,4.276211,0.156290,0.608332,15.294040
58.250000,4991.680532,4.276211,0.210141,0.613956,15.294040
58.500000,4964.832437,4.281793,0.154343,0.612700,15.287663
58.750000,4986.494910,4.281793,0.176755,0.597140,15.287663
59.000000,4992.718952,4.278289,0.171301,0.605072,15.292255
59.250000,4981.320050,4.278289,0.116245,0.620537,15.292255
59.500000,4979.253112,4.280700,0.152854,0.612690,15.292939
59.750000,4998.958550,4.280700,0.144166,0.596088,15.292939
60.000000,4969.973079,4.276533,0.145896,0.608700,15.300710
60.250000,4948.963811,4.276533,0.086157,0.604285,15.300710
60.500000,4988.049465,4.277019,0.138880,0.587560,15.302799
60.750000,5030.919191,4.279242,0.179679,0.660262,15.309589
61.000000,5072.923272,4.279242,0.215113,0.719341,15.309589
61.250000,5073.995772,4.278951,0.257776,0.703170,15.301044
61.500000,5078.827637,4.278951,0.211256,0.676986,15.301044
61.750000,5115.634658,4.277938,0.259768,0.698606,15.307069
62.000000,5107.469674,4.277938,0.262010,0.703008,15.307069
62.250000,5092.297899,4.280684,0.259731,0.703763,15.320754
62.500000,5093.919134,4.280684,0.215702,0.692758,15.320754
62.750000,5138.086063,4.277359,0.221678,0.704767,15.305254
63.000000,5082.592122,4.277359,0.186158,0.694286,15.305254
63.250000,5098.247477,4.276317,0.242503,0.691308,15.312196
63.500000,5085.284458,4.276317,0.222063,0.721990,15.312196
63.750000,5082.053997,4.277745,0.246776,0.690957,15.313734
64.000000,5086.362191,4.277745,0.297802,0.711896,15.313734
64.250000,5114.544486,4.275347,0.232915,0.695807,15.299598
64.500000,5095.000531,4.275456,0.177485,0.713084,15.314955
64.750000,5108.556833,4.275456,0.271809,0.685716,15.314955
65.000000,5093.919134,4.273187,0.215347,0.696201,15.317378
65.250000,5077.215993,4.273187,0.227775,0.704284,15.317378
65.500000,5104.753802,4.274268,0.285894,0.704172,15.311801
65.750000,5084.745763,4.274268,0.220368,0.707836,15.311801
66.000000,5076.679006,4.276894,0.257841,0.707359,15.323143
66.250000,5117.270789,4.276894,0.242616,0.707399,15.323143
66.500000,5065.963061,4.277515,0.203811,0.693931,15.324881
66.750000,5086.901229,4.277515,0.258619,0.683838,15.324881
67.000000,5081.515986,4.276568,0.211235,0.711982,15.332866
67.250000,5219.660722,4.276568,0.307228,0.829521,15.332866
67.500000,5198.180637,4.279115,0.301983,0.806034,15.324596
67.750000,5217.958474,4.280073,0.319679,0.814749,15.324272
68.000000,5225.911813,4.280073,0.332853,0.818477,15.324272
68.250000,5197.055002,4.280703,0.283357,0.803496,15.322721
68.500000,5210.594876,4.280703,0.320980,0.817325,15.322721
68.750000,5277.625069,4.275512,0.343432,0.810606,15.330570
69.000000,5207.768254,4.275512,0.303717,0.796973,15.330570
69.250000,5232.177894,4.276533,0.336928,0.817782,15.342651
69.500000,5217.958474,4.276533,0.295991,0.828996,15.342651
69.750000,5222.500272,4.275073,0.339630,0.832693,15.346908
70.000000,5300.938708,4.275073,0.375379,0.949874,15.346908
70.250000,5347.593583,4.274739,0.480353,0.934107,15.354367
70.500000,5358.338915,4.274739,0.416317,0.910094,15.354367
70.750000,5349.977708,4.276694,0.359843,0.921685,15.350211
71.000000,5345.211581,4.276694,0.403928,0.906427,15.350211
71.250000,5315.026021,4.278974,0.430052,0.913735,15.354331
71.500000,5306.799337,4.277211,0.449638,0.923400,15.353992
71.750000,5310.321938,4.277211,0.416395,0.942128,15.353992
72.000000,5332.148411,4.277748,0.385766,0.926769,15.362197
72.250000,5385.996409,4.277748,0.414389,1.044642,15.362197
72.500000,5445.881552,4.274907,0.490789,1.047163,15.362124
72.750000,5495.134516,4.274907,0.524405,1.050803,15.362124
73.000000,5448.972642,4.272812,0.503405,1.041086,15.370239
73.250000,5445.263755,4.272812,0.497508,1.046547,15.370239
73.500000,5457.646390,4.272312,0.514637,1.027524,15.380605
73.750000,5459.508644,4.272312,0.496182,1.057708,15.380605
74.000000,5472.580093,4.273567,0.517943,1.033573,15.382887
74.250000,5456.405593,4.273567,0.527617,1.031493,15.382887
74.500000,5533.779110,4.271989,0.560895,1.182375,15.399387
74.750000,5558.128763,4.270823,0.560675,1.173219,15.417149
75.000000,5599.626692,4.270823,0.648871,1.147829,15.417149
75.250000,5554.269845,4.274005,0.635975,1.169163,15.423492
75.500000,5591.798695,4.274005,0.605278,1.151432,15.423492
75.750000,5616.005616,4.275882,0.643012,1.159408,15.433895
76.000000,5533.141210,4.275882,0.604523,1.150322,15.433895
76.250000,5545.927210,4.274935,0.666934,1.157181,15.445771
76.500000,5583.343027,4.274935,0.597826,1.162788,15.445771
76.750000,5638.435334,4.277778,0.703519,1.308672,15.464351
77.000000,5718.370264,4.277778,0.724376,1.309588,15.464351
77.250000,5720.414730,4.277894,0.711718,1.289622,15.479487
77.500000,5673.088287,4.277894,0.764403,1.280651,15.479487
77.750000,5698.005698,4.274050,0.742129,1.260432,15.491420
78.000000,5698.682180,4.274050,0.718405,1.282974,15.491420
78.250000,5754.705671,4.274161,0.744854,1.276071,15.500738
78.500000,5901.881225,4.273332,0.954140,1.571100,15.501538
78.750000,5866.536299,4.273332,0.966295,1.492794,15.501538
79.000000,5889.570552,4.275852,0.961990,1.471951,15.498602
79.250000,5908.419498,4.275852,0.941650,1.513077,15.498602
79.500000,5867.253392,4.274253,0.937310,1.490515,15.516598
79.750000,6240.249610,4.274253,1.176067,2.069288,15.516598
80.000000,6176.016469,4.273324,1.235281,1.769311,15.513303
80.250000,6156.213928,4.273324,1.212661,1.840081,15.513303
80.500000,6164.119687,4.276022,1.260752,1.809869,15.531020
80.750000,6215.201347,4.276022,1.200571,1.814145,15.531020
81.000000,6443.817962,4.278534,1.246696,1.825082,15.549365
81.250000,6174.427579,4.278534,1.200595,1.408922,15.549365
81.500000,6265.500587,4.277817,1.293671,1.963854,15.556800
81.750000,6254.071661,4.280076,1.339479,1.933604,15.571876
82.000000,6272.050176,4.280076,1.354650,1.963448,15.571876
82.250000,6281.900275,4.280570,1.363247,1.952898,15.590040
82.500000,6314.958558,4.280570,1.365036,1.941473,15.590040
82.750000,6580.751302,4.279021,1.596421,2.401099,15.584583
83.000000,6558.272988,4.279021,1.703533,2.297233,15.584583
83.250000,6559.169172,4.281327,1.680550,2.257490,15.582044
83.500000,6596.124777,4.281327,1.680007,2.269586,15.582044
83.750000,6651.884701,4.280637,1.697004,2.317205,15.570290
84.000000,6639.922534,4.280637,1.696319,2.267127,15.570290
84.250000,6552.901024,4.281226,1.739720,2.306484,15.558821
84.500000,6839.555429,4.281226,1.771918,2.611047,15.558821
84.750000,6862.044317,4.281797,1.951395,2.696031,15.548689
85.000000,6906.474820,4.281797,1.976763,2.566104,15.548689
85.250000,7109.004739,4.283953,2.139744,2.972793,15.539806
85.500000,7099.541488,4.285884,2.280123,2.874098,15.529611
85.750000,7160.972699,4.285884,2.305112,2.830186,15.529611
86.000000,7159.904535,4.286465,2.298317,2.888855,15.511570
86.250000,7184.553211,4.286465,2.349848,2.965709,15.511570
86.500000,7164.179104,4.290023,2.341462,2.934542,15.511069
86.750000,7187.780773,4.290023,2.331942,2.885076,15.511069
87.000000,7221.302843,4.285640,2.336656,2.836017,15.502016
87.250000,7156.701953,4.285640,2.351706,2.909446,15.502016
87.500000,7249.660172,4.286692,2.354105,2.951345,15.491670
87.750000,7158.836689,4.286692,2.365518,2.979318,15.491670
88.000000,7403.979639,4.286324,2.476624,3.227173,15.482658
88.250000,7402.837754,4.286324,2.662482,3.185515,15.482658
88.500000,7436.096050,4.287400,2.675542,3.162609,15.491073
88.750000,7383.479465,4.287400,2.687249,3.233856,15.491073
89.000000,7432.641685,4.287740,2.702792,3.236220,15.483418
89.250000,7446.478436,4.291262,2.724770,3.193188,15.482544
89.500000,7342.817806,4.291262,2.694609,3.208885,15.482544
89.750000,7488.299532,4.290949,2.684139,3.281535,15.483086
90.000000,7417.709782,4.290949,2.703133,3.230847,15.483086
90.250000,7465.007776,4.291054,2.680471,3.222456,15.486396
90.500000,7461.526504,4.291054,2.714456,3.206686,15.486396
90.750000,7398.273736,4.290945,2.694295,3.220224,15.495657
91.000000,7460.366801,4.290945,2.693598,3.149093,15.495657
91.250000,7741.935484,4.291113,2.757548,3.446556,15.511414
91.500000,7720.765643,4.291113,3.042153,3.447092,15.511414
91.750000,7755.695589,4.289600,3.014627,3.523615,15.522450
92.000000,7677.543186,4.289600,3.054521,3.524915,15.522450
92.250000,7719.523963,4.288220,3.037882,3.471459,15.531467
92.500000,7705.891796,4.288590,3.024441,3.447660,15.544784
92.750000,7672.634271,4.288590,3.048326,3.520561,15.544784
93.000000,7730.713480,4.290039,3.013646,3.518816,15.546036
93.250000,7723.250201,4.290039,3.049723,3.506751,15.546036
93.500000,7718.282682,4.288238,3.068735,3.526363,15.554181
93.750000,7730.713480,4.288238,3.067664,3.562765,15.554181
94.000000,7703.418392,4.289814,3.082678,3.554744,15.560179
94.250000,8028.098344,4.289814,3.257804,3.923597,15.560179
94.500000,7998.666889,4.291693,3.347772,3.751551,15.560997
94.750000,7962.840080,4.291693,3.395984,3.872727,15.560997
95.000000,7936.507937,4.291199,3.388451,3.779752,15.571758
95.250000,8010.680908,4.291199,3.376374,3.784446,15.571758
95.500000,7986.688852,4.293455,3.381987,3.771735,15.578986
95.750000,7950.969024,4.294410,3.387909,3.796063,15.587686
96.000000,7976.071785,4.294410,3.366634,3.795407,15.587686
96.250000,8012.018027,4.294024,3.376844,3.792734,15.594252
96.500000,7943.074632,4.294024,3.427767,3.816173,15.594252
96.750000,7933.884298,4.292191,3.371781,3.823188,15.595136
97.000000,7961.519323,4.292191,3.400140,3.785997,15.595136
97.250000,7960.199005,4.293845,3.389092,3.812003,15.603457
97.500000,8016.032064,4.293845,3.399692,3.758262,15.603457
97.750000,8036.162732,4.295676,3.378295,3.806015,15.609488
98.000000,8121.827411,4.295676,3.398662,3.774060,15.609488
98.250000,8257.354206,4.294747,3.758402,4.263183,15.600195
98.500000,8260.196180,4.294747,3.782760,4.092257,15.600195
98.750000,8200.922604,4.294469,3.771056,4.105369,15.603918
99.000000,8255.933953,4.294469,3.794492,4.048250,15.603918
99.250000,8250.257821,4.298506,3.765500,4.178398,15.623764
99.500000,8226.221080,4.295696,3.793494,4.125890,15.622424
99.750000,8268.733850,4.295696,3.783312,4.114928,15.622424
100.000000,8431.406991,4.299985,3.772016,4.181488,15.628700
100.250000,8418.098913,4.299985,4.077274,4.496345,15.628700
100.500000,8441.786845,4.301119,4.018093,4.356766,15.622765
100.750000,8470.089995,4.301119,4.120918,4.391987,15.622765
101.000000,8444.757213,4.301108,4.091038,4.299467,15.628836
101.250000,8471.584892,4.301108,4.105082,4.355056,15.628836
101.500000,8444.757213,4.302677,4.102307,4.336957,15.639648
101.750000,8468.595625,4.302677,4.126380,4.377360,15.639648
102.000000,8504.606662,4.299580,4.101625,4.328210,15.652687
102.250000,8522.727273,4.299580,4.116201,4.399578,15.652687
102.500000,8507.621411,4.298847,4.097464,4.405827,15.664322
102.750000,8467.101782,4.303585,4.102105,4.342619,15.677951
103.000000,8494.071846,4.303585,4.089447,4.370461,15.677951
103.250000,8728.859793,4.300127,4.100269,4.436963,15.684134
103.500000,8752.735230,4.300127,4.506464,4.708449,15.684134
103.750000,8759.124088,4.304942,4.475816,4.787652,15.687287
104.000000,8687.782805,4.304942,4.484745,4.674983,15.687287
104.250000,8765.522279,4.307060,4.500333,4.726942,15.687380
104.500000,8724.100327,4.307060,4.487695,4.729236,15.687380
104.750000,8738.394320,4.306972,4.469909,4.713432,15.701183
105.000000,8690.928843,4.306972,4.480230,4.681238,15.701183
105.250000,8747.949699,4.306443,4.475530,4.706970,15.700982
105.500000,8739.985433,4.306443,4.480999,4.713575,15.700982
105.750000,8725.686239,4.307670,4.476293,4.697835,15.716759
106.000000,8724.100327,4.307670,4.490534,4.764984,15.716759
106.250000,8946.877912,4.304540,4.490278,4.749754,15.722194
106.500000,8976.996447,4.306144,4.845417,5.009727,15.727865
106.750000,9005.628518,4.306144,4.844632,4.971527,15.727865
107.000000,9012.392039,4.304495,4.831873,4.993920,15.730354
107.250000,8997.188379,4.304495,4.841541,5.025819,15.730354
107.500000,8992.131885,4.307227,4.650787,4.632350,15.735470
107.750000,8950.214432,4.307227,4.840958,4.955868,15.735470
108.000000,8970.285928,4.305967,4.837105,5.059014,15.741141
108.250000,8930.232558,4.305967,4.848183,4.953397,15.741141
108.500000,8963.585434,4.306066,4.811060,5.022118,15.743948
108.750000,8992.131885,4.306066,4.851195,4.958918,15.743948
109.000000,8971.962617,4.307805,4.847749,5.007364,15.746577
109.250000,8975.317876,4.307805,4.841504,5.013166,15.746577
109.500000,9051.480294,4.308762,4.840680,5.035575,15.760290
109.750000,8997.188379,4.307472,4.856852,4.965055,15.756975
110.000000,8902.077151,4.307472,4.871949,5.011478,15.756975
