Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
9.000000,509.283820,12.511089,-2.106433,-1.331002,18.165139
9.250000,528.163202,12.510549,-1.960231,-1.388843,18.158744
9.500000,540.985269,12.510549,-2.011220,-1.594446,18.158744
9.750000,573.991031,12.512302,-2.069201,-1.359510,18.171675
10.000000,594.044702,12.512302,-1.947038,-1.170400,18.171675
10.250000,597.773294,12.511189,-1.913891,-1.314469,18.174477
10.500000,605.693519,12.511189,-2.013349,-1.097843,18.174477
10.750000,543.742991,12.519375,-1.933075,-1.464628,18.173611
11.000000,520.567853,12.519375,-2.002560,-1.179101,18.173611
11.250000,545.652965,12.516338,-1.983094,-1.246506,18.179517
11.500000,595.186430,12.516338,-2.010367,-1.566271,18.179517
11.750000,464.351359,12.515634,-1.978367,-1.177063,18.168929
12.000000,548.139182,12.515634,-2.109688,-1.264359,18.168929
12.250000,538.056272,12.513060,-1.990676,-1.024493,18.168257
12.500000,598.645564,12.513060,-1.997088,-1.608061,18.168257
12.750000,601.775237,12.517135,-2.030044,-1.269309,18.169205
13.000000,607.895037,12.516759,-2.139041,-1.000057,18.169056
13.250000,465.852073,12.516759,-1.868682,-1.326684,18.169056
13.500000,528.325977,12.517095,-2.039740,-0.982064,18.177813
13.750000,580.200653,12.517095,-1.941192,-1.204011,18.177813
14.000000,490.191072,12.527052,-2.073417,-0.927759,18.170942
14.250000,580.495356,12.527052,-2.053052,-1.053846,18.170942
14.500000,544.452258,12.520889,-1.985434,-1.205892,18.190920
14.750000,596.762563,12.520889,-1.914703,-1.101744,18.190920
15.000000,577.297765,12.522859,-2.074160,-0.964554,18.202363
15.250000,483.140413,12.522859,-1.951667,-1.127775,18.202363
15.500000,489.616059,12.524985,-2.016435,-1.128030,18.200722
15.750000,536.978823,12.524985,-2.042667,-1.560479,18.200722
16.000000,426.333179,12.529066,-2.016203,-1.675071,18.213600
16.250000,480.182469,12.529066,-2.069900,-1.329184,18.213600
16.500000,472.213204,12.522433,-1.921767,-1.218863,18.241198
16.750000,601.451001,12.534402,-1.975047,-0.932594,18.261880
17.000000,448.229494,12.534402,-1.935137,-1.267482,18.261880
17.250000,588.877575,12.537023,-2.024663,-1.242360,18.271405
17.500000,540.315409,12.537023,-2.092423,-1.531389,18.271405
17.750000,474.069392,12.525662,-2.043984,-1.379729,18.282137
18.000000,486.445402,12.525662,-2.079511,-1.412539,18.282137
18.250000,538.164858,12.534561,-1.900931,-1.044597,18.283475
18.500000,582.192196,12.534561,-1.991404,-1.467707,18.283475
18.750000,600.150038,12.534648,-1.984850,-1.487142,18.285242
19.000000,483.208504,12.534648,-1.975156,-1.459630,18.285242
19.250000,491.893997,12.533829,-2.061163,-1.445534,18.292581
19.500000,595.991954,12.533829,-1.886086,-1.104791,18.292581
19.750000,509.840993,12.540936,-2.095847,-1.268309,18.287008
20.000000,571.898345,12.543789,-2.064478,-1.209476,18.286924
20.250000,570.891661,12.543789,-2.126271,-0.964532,18.286924
20.500000,504.960182,12.548475,-2.074100,-0.998238,18.297430
20.750000,588.762005,12.548475,-1.968944,-1.344473,18.297430
21.000000,516.740230,12.542502,-1.989961,-1.010143,18.306576
21.250000,530.750348,12.542502,-1.997172,-1.053701,18.306576
21.500000,547.638878,12.538472,-1.958938,-1.345010,18.331860
21.750000,577.951163,12.538472,-2.113819,-1.171051,18.331860
22.000000,562.080635,12.542635,-1.949613,-1.206615,18.332916
22.250000,603.469952,12.542635,-2.045489,-1.203520,18.332916
22.500000,501.300248,12.542601,-1.984807,-1.071728,18.324365
22.750000,488.868067,12.542601,-2.070819,-1.326977,18.324365
23.000000,594.265339,12.547414,-2.010451,-1.243329,18.327704
23.250000,598.705300,12.547414,-1.927190,-1.456990,18.327704
23.500000,537.074956,12.544231,-1.944359,-1.431012,18.329539
23.750000,484.730974,12.546301,-1.887391,-1.305246,18.343743
24.000000,579.094682,12.546301,-2.078490,-1.190496,18.343743
24.250000,585.537230,12.545951,-2.068896,-1.431618,18.328740
24.500000,577.332483,12.545951,-2.017633,-1.226286,18.328740
24.750000,566.726094,12.548209,-2.093173,-1.143689,18.325118
25.000000,614.117015,12.548209,-2.010771,-1.485155,18.325118
25.250000,603.485127,12.547466,-2.038421,-1.475848,18.324607
25.500000,517.553696,12.547466,-2.184308,-1.248030,18.324607
25.750000,551.882725,12.546786,-1.985022,-1.178045,18.309547
26.000000,500.745903,12.546786,-2.053890,-1.069384,18.309547
26.250000,484.598843,12.546368,-2.000370,-1.216613,18.310052
26.500000,510.513385,12.546368,-2.020385,-1.429693,18.310052
26.750000,498.623591,12.550786,-1.936734,-1.490309,18.306383
27.000000,475.996866,12.559261,-2.021708,-1.318524,18.301414
27.250000,582.100412,12.559261,-1.885550,-1.156714,18.301414
27.500000,612.917231,12.555993,-1.900265,-1.173677,18.299708
27.750000,622.180744,12.555993,-2.097464,-1.144879,18.299708
28.000000,572.123293,12.558847,-1.989451,-1.100144,18.293034
28.250000,471.971760,12.558847,-1.993127,-1.250310,18.293034
28.500000,559.225473,12.549900,-1.989032,-1.447413,18.276232
28.750000,598.511203,12.549900,-1.976255,-1.323220,18.276232
29.000000,539.501635,12.547090,-1.998490,-1.526624,18.273032
29.250000,588.574301,12.547090,-2.027533,-1.426345,18.273032
29.500000,530.187554,12.552900,-1.939880,-1.154086,18.277330
29.750000,540.151242,12.552900,-1.968249,-1.109833,18.277330
30.000000,518.677804,12.552176,-1.977573,-1.128791,18.273397
30.250000,546.572535,12.552176,-1.972995,-1.537742,18.273397
30.500000,612.909404,12.542727,-2.130916,-1.171839,18.270182
30.750000,555.800005,12.541681,-2.007590,-1.305628,18.274935
31.000000,530.791432,12.541681,-2.019034,-1.393245,18.274935
31.250000,600.683277,12.543197,-2.073149,-1.368816,18.276518
31.500000,596.769982,12.543197,-2.017308,-1.270798,18.276518
31.750000,536.390761,12.546051,-2.053208,-1.210204,18.278807
32.000000,539.029074,12.546051,-2.016790,-1.462314,18.278807
32.250000,611.628589,12.554977,-1.914377,-1.264123,18.289327
32.500000,561.685994,12.554977,-2.032795,-1.447067,18.289327
32.750000,537.670542,12.560513,-2.144410,-1.284389,18.282986
33.000000,594.346281,12.560513,-1.986426,-1.277285,18.282986
33.250000,590.754689,12.563804,-2.003452,-1.410612,18.277906
33.500000,554.938957,12.563804,-2.141683,-1.373103,18.277906
33.750000,583.338397,12.563109,-1.985798,-1.317303,18.289969
34.000000,615.116488,12.562994,-2.035976,-1.465340,18.276670
34.250000,604.374158,12.562994,-1.962485,-1.287463,18.276670
34.500000,480.672942,12.567784,-1.927017,-1.136674,18.287769
34.750000,607.618011,12.567784,-2.144554,-1.428605,18.287769
35.000000,486.120254,12.575403,-2.082856,-1.233230,18.282414
35.250000,493.355123,12.575403,-1.969945,-1.185505,18.282414
35.500000,1103.575124,12.570124,-1.935753,-0.229889,18.275430
35.750000,2180.529687,12.570124,-2.120077,0.054152,18.275430
36.000000,3524.229075,12.569243,-2.663534,0.068508,18.283613
36.250000,5067.032619,12.569243,-3.102756,0.034538,18.283613
36.500000,6415.396953,12.574521,-3.078298,-0.036900,18.279481
36.750000,7317.073171,12.574521,-2.473176,-0.084592,18.279481
37.000000,7691.075148,12.557484,-1.900867,-0.124003,18.281119
37.250000,7823.960880,12.560380,-1.557928,-0.162790,18.293612
37.500000,7899.934167,12.560380,-1.404331,-0.156720,18.293612
37.750000,7945.704354,12.564743,-1.276047,-0.135834,18.290544
38.000000,7903.836654,12.564743,-1.298100,-0.130751,18.290544
38.250000,7990.677543,12.576790,-1.325582,-0.140772,18.292498
38.500000,7919.485233,12.576790,-1.391059,-0.139305,18.292498
38.750000,7868.852459,12.577905,-1.315769,-0.129472,18.304061
39.000000,7911.653206,12.577905,-1.346522,-0.143834,18.304061
39.250000,7914.262160,12.576088,-1.317073,-0.147859,18.304499
39.500000,7875.307629,12.576088,-1.313423,-0.126370,18.304499
39.750000,7940.446650,12.579946,-1.347154,-0.143566,18.313294
40.000000,7922.099356,12.579946,-1.314853,-0.127087,18.313294
40.250000,7922.099356,12.575458,-1.301029,-0.127184,18.340800
40.500000,7941.760424,12.575458,-1.273075,-0.108038,18.340800
40.750000,7939.133311,12.581630,-1.237279,-0.089759,18.359982
41.000000,7933.884298,12.581107,-1.265207,-0.097071,18.360645
41.250000,7982.704141,12.581107,-1.298212,-0.068603,18.360645
41.500000,7941.760424,12.585357,-1.261094,-0.061685,18.371910
41.750000,7960.199005,12.585357,-1.179314,-0.054258,18.371910
42.000000,7978.723404,12.576735,-1.163436,-0.028819,18.379319
42.250000,7989.347537,12.576735,-1.157621,-0.019120,18.379319
42.500000,8042.895442,12.582303,-1.144224,0.004919,18.377300
42.750000,8050.989601,12.582303,-1.146004,0.019728,18.377300
43.000000,8045.591686,12.581487,-1.179807,0.014123,18.367160
43.250000,7998.666889,12.581487,-1.148931,0.015491,18.367160
43.500000,8010.680908,12.577497,-1.142293,0.030399,18.380729
43.750000,8036.162732,12.577497,-1.118009,0.048404,18.380729
44.000000,8041.547998,12.576456,-1.129807,0.061691,18.386342
44.250000,8068.582955,12.584167,-1.177126,0.037626,18.388704
44.500000,8069.939475,12.584167,-1.128597,0.049354,18.388704
44.750000,8064.516129,12.578684,-1.141193,0.070029,18.389778
45.000000,8055.042792,12.578684,-1.096972,0.067914,18.389778
45.250000,8108.108108,12.581309,-1.116007,0.072500,18.390914
45.500000,8074.011775,12.581309,-1.066561,0.078062,18.390914
45.750000,8082.168715,12.581956,-1.015413,0.094623,18.397884
46.000000,8110.848260,12.581956,-1.092370,0.098126,18.397884
46.250000,8125.952260,12.584202,-1.068259,0.115513,18.398244
46.500000,8113.590264,12.584202,-1.075250,0.148972,18.398244
46.750000,8123.201895,12.584008,-1.032012,0.151133,18.397080
47.000000,8114.961961,12.584008,-1.089883,0.160610,18.397080
47.250000,8153.558689,12.588206,-1.091196,0.163682,18.389480
47.500000,8114.961961,12.585762,-1.031674,0.153573,18.378658
47.750000,8145.257085,12.585762,-1.045482,0.206333,18.378658
48.000000,8172.995062,12.592091,-0.972689,0.187421,18.374263
48.250000,8177.172061,12.592091,-1.044755,0.181243,18.374263
48.500000,8168.822328,12.590159,-0.967757,0.200949,18.367917
48.750000,8143.875127,12.590159,-0.961128,0.173060,18.367917
49.000000,8149.405772,12.590618,-1.045112,0.193094,18.359837
49.250000,8157.715840,12.590618,-1.030552,0.219010,18.359837
49.500000,8127.328141,12.591548,-1.043641,0.187625,18.350196
49.750000,8121.827411,12.591548,-0.960834,0.188393,18.350196
50.000000,8172.995062,12.592453,-0.957379,0.195555,18.344954
50.250000,8148.022407,12.592453,-1.022715,0.194798,18.344954
50.500000,8145.257085,12.591681,-0.998007,0.199391,18.338675
50.750000,8117.706748,12.595764,-1.027031,0.171848,18.334755
51.000000,8146.639511,12.595764,-1.043619,0.168612,18.334755
51.250000,8136.972368,12.590941,-1.010651,0.163744,18.329120
51.500000,8093.070309,12.590941,-1.019129,0.160128,18.329120
51.750000,8119.079838,12.594988,-1.002029,0.159027,18.327716
52.000000,8172.995062,12.594988,-1.038042,0.178268,18.327716
52.250000,8138.351984,12.594592,-1.011359,0.189283,18.317814
52.500000,8110.848260,12.594592,-0.985883,0.174858,18.317814
52.750000,8175.779254,12.593682,-0.992889,0.159278,18.313521
53.000000,8184.143223,12.593682,-0.953969,0.172246,18.313521
53.250000,8166.042872,12.594570,-1.006895,0.175886,18.313349
53.500000,8124.576845,12.594570,-1.065870,0.168576,18.313349
53.750000,8139.732067,12.592193,-0.993932,0.187426,18.310100
54.000000,8135.593220,12.592193,-0.965062,0.156875,18.310100
54.250000,8157.715840,12.588742,-1.031718,0.183696,18.314299
54.500000,8106.738727,12.593298,-1.055509,0.183932,18.306815
54.750000,8174.386921,12.593298,-0.995117,0.190607,18.306815
55.000000,8209.338122,12.589387,-0.999565,0.180270,18.305563
55.250000,8101.265823,12.589387,-1.027391,0.185725,18.305563
55.500000,8161.877232,12.590513,-1.022405,0.182051,18.292928
55.750000,8198.121264,12.590513,-1.084847,0.178123,18.292928
56.000000,8120.453392,12.588773,-1.021888,0.185344,18.298311
56.250000,8134.214540,12.588773,-1.032340,0.176959,18.298311
56.500000,8141.112619,12.593542,-1.030191,0.218399,18.294521
56.750000,8145.257085,12.593542,-1.023415,0.206490,18.294521
57.000000,8258.774948,12.598040,-1.030362,0.256663,18.301757
57.250000,8229.041660,12.598040,-0.914940,0.253761,18.301757
57.500000,8193.922841,12.598225,-0.904166,0.233344,18.306355
57.750000,8212.147134,12.610969,-1.044695,0.240850,18.301764
58.000000,8205.128205,12.610969,-0.893891,0.276573,18.301764
58.250000,8241.758242,12.605384,-0.965944,0.278706,18.295418
58.500000,8230.452675,12.605384,-0.928328,0.253786,18.295418
58.750000,8246.005841,12.603767,-0.933330,0.225870,18.282148
59.000000,8251.676122,12.603767,-0.919064,0.225879,18.282148
59.250000,8237.515016,12.604342,-0.904473,0.239072,18.285795
59.500000,8273.009307,12.604342,-0.928192,0.250273,18.285795
59.750000,8226.221080,12.602774,-0.932125,0.258690,18.266065
60.000000,8258.774948,12.602774,-0.899757,0.254831,18.266065
60.250000,8250.257821,12.601076,-0.920982,0.269529,18.274019
60.500000,8224.811515,12.601076,-0.923716,0.269109,18.274019
60.750000,8265.886000,12.611020,-0.925692,0.317339,18.262709
61.000000,8290.155440,12.611535,-0.869363,0.314157,18.278804
61.250000,8298.755187,12.611535,-0.896674,0.281504,18.278804
61.500000,8304.498270,12.610960,-0.883272,0.315134,18.284854
61.750000,8264.462810,12.610960,-0.887648,0.311053,18.284854
62.000000,8311.688312,12.620314,-0.867106,0.367294,18.304264
62.250000,8291.587494,12.620314,-0.864046,0.349298,18.304264
62.500000,8274.435442,12.614032,-0.842453,0.327523,18.308613
62.750000,8333.333333,12.614032,-0.853008,0.351763,18.308613
63.000000,8394.543547,12.612201,-0.849151,0.366544,18.316025
63.250000,8359.456635,12.612201,-0.851504,0.418022,18.316025
63.500000,8385.744235,12.611594,-0.809994,0.414572,18.327136
63.750000,8410.723673,12.611594,-0.827057,0.413450,18.327136
64.000000,8412.197687,12.611941,-0.768010,0.480090,18.330245
64.250000,8404.832779,12.610746,-0.731053,0.467133,18.339965
64.500000,8428.446005,12.610746,-0.708601,0.522567,18.339965
64.750000,8424.008424,12.610491,-0.725977,0.528168,18.336298
65.000000,8434.370058,12.610491,-0.641146,0.541009,18.336298
65.250000,8495.575221,12.613368,-0.685826,0.533164,18.342324
65.500000,8465.608466,12.613368,-0.658237,0.542437,18.342324
65.750000,8480.565371,12.617521,-0.713753,0.527409,18.348157
66.000000,8476.072753,12.617521,-0.664276,0.569942,18.348157
66.250000,8518.189885,12.617117,-0.628741,0.564674,18.346428
66.500000,8531.816566,12.617117,-0.675645,0.574010,18.346428
66.750000,8507.621411,12.621027,-0.635572,0.562995,18.350312
67.000000,8534.850640,12.621027,-0.639905,0.574627,18.350312
67.250000,8504.606662,12.616528,-0.605245,0.621937,18.359074
67.500000,8554.624844,12.619147,-0.514652,0.634003,18.346307
67.750000,8560.727662,12.619147,-0.516896,0.602028,18.346307
68.000000,8645.533141,12.613922,-0.525177,0.729419,18.349373
68.250000,8668.954307,12.613922,-0.477637,0.819023,18.349373
68.500000,8683.068017,12.611704,-0.510541,0.799254,18.350386
68.750000,8786.381109,12.611704,-0.439256,0.804231,18.350386
69.000000,8872.458410,12.613619,-0.293166,1.102564,18.348596
69.250000,8923.591746,12.613619,-0.179866,1.114406,18.348596
69.500000,8926.910917,12.627112,-0.165083,1.058773,18.348982
69.750000,9000.562535,12.627112,-0.210252,1.073393,18.348982
70.000000,9109.888024,12.620670,-0.069526,1.383076,18.352280
70.250000,9122.006842,12.620670,0.065209,1.454947,18.352280
70.500000,9221.902017,12.625264,0.072737,1.431589,18.340443
70.750000,9338.521401,12.625264,0.251784,1.716616,18.340443
71.000000,9373.169303,12.629504,0.367295,1.690171,18.339601
71.250000,9367.681499,12.623530,0.373946,1.613287,18.341515
71.500000,9331.259720,12.623530,0.425238,1.694096,18.341515
71.750000,9373.169303,12.632978,0.409252,1.635850,18.335935
72.000000,9421.000981,12.632978,0.430193,1.714946,18.335935
72.250000,9382.329945,12.632823,0.402007,1.657638,18.336443
72.500000,9446.959260,12.632823,0.420362,1.643414,18.336443
72.750000,9567.470600,12.634693,0.547301,1.921632,18.320670
73.000000,9600.000000,12.634693,0.660963,1.883593,18.320670
73.250000,9626.955475,12.636250,0.971171,1.950762,18.314533
73.500000,9654.062751,12.636250,0.806585,2.020679,18.314533
73.750000,9611.533841,12.636344,0.719276,2.031765,18.301629
74.000000,9615.384615,12.636344,0.798942,2.050787,18.301629
74.250000,9621.166566,12.639883,0.846562,2.018872,18.295199
74.500000,9605.763458,12.638431,0.849391,2.100357,18.298267
74.750000,9677.419355,12.638431,0.834356,2.063211,18.298267
75.000000,9854.239376,12.636769,1.044289,2.360256,18.291705
75.250000,9846.153846,12.636769,1.037919,2.293495,18.291705
75.500000,9846.153846,12.637775,0.983469,2.198918,18.295460
75.750000,9860.312243,12.637775,0.908048,2.199898,18.295460
76.000000,9823.986901,12.646264,0.962570,2.246385,18.302236
76.250000,9744.214373,12.646264,0.916342,2.056827,18.302236
76.500000,9594.243454,12.643961,0.909503,1.946840,18.307434
76.750000,9760.065067,12.643961,0.837408,2.089842,18.307434
77.000000,9894.867038,12.654585,1.073459,2.416633,18.314279
77.250000,9830.022527,12.654585,1.261366,2.204539,18.314279
77.500000,9858.287123,12.645996,1.242343,2.185260,18.308243
77.750000,9888.751545,12.645996,1.247887,2.179035,18.308243
78.000000,9878.575839,12.653103,1.131959,2.205587,18.329975
78.250000,9874.511417,12.643594,0.986624,2.224031,18.339540
78.500000,9842.116055,12.643594,0.967080,2.227666,18.339540
78.750000,9803.921569,12.645876,0.902692,2.248606,18.351078
79.000000,9801.919543,12.645876,1.109891,2.217237,18.351078
79.250000,9844.134537,12.640848,1.140331,2.234024,18.359039
79.500000,9878.575839,12.640848,1.265375,2.237959,18.359039
79.750000,9864.364982,12.649101,1.100845,2.235369,18.360168
80.000000,9858.287123,12.649101,0.971653,2.246763,18.360168
80.250000,9809.932557,12.641252,0.737078,2.270371,18.373652
80.500000,9801.919543,12.641252,1.049419,2.233390,18.373652
80.750000,9890.789203,12.646496,0.971329,2.197584,18.382963
81.000000,9862.338196,12.649644,1.274112,2.156585,18.406387
81.250000,9844.134537,12.649644,1.330046,2.241844,18.406387
81.500000,9850.194952,12.645925,1.149647,2.225318,18.426728
81.750000,9807.928075,12.645925,1.391012,2.210604,18.426728
82.000000,9874.511417,12.648459,1.068645,2.237376,18.469771
82.250000,9854.239376,12.648459,0.990400,2.239972,18.469771
82.500000,9862.338196,12.645377,0.971096,2.247040,18.489057
82.750000,9868.421053,12.645377,0.916917,2.270217,18.489057
83.000000,9854.239376,12.644879,1.166155,2.300872,18.508752
83.250000,9894.867038,12.644879,1.038931,2.232519,18.508752
83.500000,9900.990099,12.648383,1.084882,2.246524,18.518762
83.750000,9858.287123,12.648383,1.058955,2.216954,18.518762
84.000000,9823.986901,12.645184,1.103527,2.268672,18.510734
84.250000,9854.239376,12.645184,1.081557,2.216837,18.510734
84.500000,9890.789203,12.640303,1.028732,2.189361,18.512551
84.750000,9854.239376,12.638047,1.062982,2.231383,18.506353
85.000000,9817.958683,12.638047,1.032327,2.237526,18.506353
85.250000,9825.997953,12.641392,1.029390,2.211337,18.492399
85.500000,9872.480461,12.641392,1.145555,2.258626,18.492399
85.750000,9888.751545,12.641947,1.142893,2.153283,18.481541
86.000000,9848.173984,12.641947,1.279269,2.210997,18.481541
86.250000,9898.948237,12.646528,1.405448,2.262712,18.480069
86.500000,9888.751545,12.646528,1.293375,2.240355,18.480069
86.750000,9852.216749,12.641240,1.299918,2.250314,18.471752
87.000000,9898.948237,12.641240,1.219965,2.242665,18.471752
87.250000,9886.714727,12.638554,1.306347,2.273710,18.459269
87.500000,9905.076352,12.638554,1.151671,2.262584,18.459269
87.750000,9852.216749,12.639136,1.175935,2.265140,18.460551
88.000000,9852.216749,12.640033,1.006076,2.206531,18.452453
88.250000,9811.937858,12.640033,1.090904,2.204141,18.452453
88.500000,9907.120743,12.637469,1.127729,2.247356,18.449202
88.750000,9878.575839,12.637469,1.163022,2.299469,18.449202
89.000000,9876.543210,12.632332,1.183396,2.177974,18.455901
89.250000,9844.134537,12.632332,1.220530,2.217484,18.455901
89.500000,9866.392600,12.638301,1.193112,2.248046,18.446231
89.750000,9874.511417,12.638301,1.193510,2.251185,18.446231
90.000000,9850.194952,12.640280,1.147042,2.271386,18.454784
90.250000,9823.986901,12.640280,1.236457,2.233607,18.454784
90.500000,9870.450339,12.639048,1.279509,2.234642,18.464625
90.750000,9868.421053,12.639048,1.084473,2.291270,18.464625
91.000000,9878.575839,12.634915,1.209187,2.212488,18.476444
91.250000,9852.216749,12.634915,1.163720,2.239853,18.476444
91.500000,9878.575839,12.636661,1.197203,2.270144,18.478336
91.750000,9866.392600,12.639457,1.124798,2.266695,18.487889
92.000000,9876.543210,12.639457,1.215515,2.250353,18.487889
92.250000,9880.609304,12.640389,1.033538,2.239170,18.497130
92.500000,9870.450339,12.640389,1.218004,2.263213,18.497130
92.750000,9838.081574,12.642395,0.873140,2.233565,18.500394
93.000000,9832.036051,12.642395,1.190695,2.224864,18.500394
93.250000,9819.967267,12.645911,0.981672,2.260853,18.482604
93.500000,9890.789203,12.645911,1.184912,2.199968,18.482604
93.750000,9830.022527,12.653186,0.937512,2.259865,18.486008
94.000000,9854.239376,12.653186,1.239953,2.234982,18.486008
94.250000,9890.789203,12.650227,1.111434,2.327996,18.482303
94.500000,9854.239376,12.650227,1.344565,2.204568,18.482303
94.750000,9907.120743,12.647636,1.109624,2.197075,18.484607
95.000000,9852.216749,12.645422,1.169383,2.307845,18.490983
95.250000,9886.714727,12.645422,0.983104,2.219977,18.490983
95.500000,9846.153846,12.644332,1.248160,2.263826,18.505702
95.750000,9844.134537,12.644332,0.992488,2.219682,18.505702
96.000000,9874.511417,12.645538,1.234538,2.204834,18.517062
96.250000,9825.997953,12.645538,1.207227,2.237412,18.517062
96.500000,9917.355372,12.647586,1.215695,2.291638,18.535941
96.750000,9872.480461,12.647586,1.046608,2.264015,18.535941
97.000000,9850.194952,12.646854,1.087113,2.254379,18.542961
97.250000,9803.921569,12.646854,0.925515,2.242724,18.542961
97.500000,9840.098401,12.647335,0.992654,2.286686,18.552724
97.750000,9900.990099,12.647335,1.074201,2.237403,18.552724
98.000000,9896.907216,12.648560,1.158825,2.258430,18.549640
98.250000,9854.239376,12.648560,1.161568,2.212910,18.549640
98.500000,9862.338196,12.650187,1.230730,2.245609,18.554186
98.750000,9890.789203,12.649460,1.257101,2.215451,18.549253
99.000000,9852.216749,12.649460,1.317305,2.185013,18.549253
99.250000,9876.543210,12.649488,1.303346,2.221340,18.529505
99.500000,9896.907216,12.649488,1.189851,2.248389,18.529505
99.750000,9791.921665,12.646526,1.115160,2.213796,18.510555
100.000000,9846.153846,12.646526,1.035240,2.252448,18.510555
100.250000,9848.173984,12.648487,1.059823,2.301175,18.498345
100.500000,9890.789203,12.648487,1.039756,2.371115,18.498345
100.750000,9852.216749,12.645030,1.030290,2.291850,18.490663
101.000000,9821.976673,12.645030,0.945210,2.266829,18.490663
101.250000,9884.678748,12.650617,1.045585,2.300988,18.475816
101.500000,9817.958683,12.650617,1.102533,2.298684,18.475816
101.750000,9817.958683,12.655123,1.091505,2.217189,18.462206
102.000000,9860.312243,12.647400,1.232833,2.273082,18.450511
102.250000,9880.609304,12.647400,1.118977,2.203229,18.450511
102.500000,9870.450339,12.651631,1.121463,2.216734,18.449379
102.750000,9888.751545,12.651631,1.201040,2.233419,18.449379
103.000000,9840.098401,12.652449,1.405211,2.256568,18.430858
103.250000,9852.216749,12.652449,1.186645,2.252538,18.430858
103.500000,9864.364982,12.649116,1.095234,2.281024,18.435222
103.750000,9870.450339,12.649116,1.136717,2.228148,18.435222
104.000000,9856.262834,12.649327,0.978725,2.316971,18.431932
104.250000,9894.867038,12.649327,1.226845,2.261221,18.431932
104.500000,9864.364982,12.648836,1.034134,2.276096,18.419293
104.750000,9846.153846,12.648836,1.184465,2.273265,18.419293
105.000000,9886.714727,12.652097,1.172165,2.235623,18.424984
105.250000,9884.678748,12.656207,1.290163,2.242580,18.428076
105.500000,9903.032804,12.656207,1.275211,2.224609,18.428076
105.750000,9817.958683,12.652192,1.178583,2.265430,18.424361
106.000000,9846.153846,12.652192,1.142592,2.227993,18.424361
106.250000,9913.258984,12.652645,1.026170,2.261002,18.417975
106.500000,9789.924536,12.652645,1.238977,2.301511,18.417975
106.750000,9823.986901,12.640815,0.857197,2.259721,18.408236
107.000000,9866.392600,12.640815,1.158520,2.227920,18.408236
107.250000,9919.404836,12.647695,0.940801,2.282893,18.408165
107.500000,9836.065574,12.647695,1.277103,2.215559,18.408165
107.750000,9836.065574,12.655171,1.173024,2.207854,18.416685
108.000000,9894.867038,12.655171,1.306261,2.217157,18.416685
108.250000,9817.958683,12.648577,1.034486,2.271132,18.418990
108.500000,9866.392600,12.648577,1.306900,2.325512,18.418990
108.750000,9860.312243,12.653680,1.066601,2.245864,18.412376
109.000000,9836.065574,12.651087,1.148149,2.283201,18.409396
109.250000,9854.239376,12.651087,1.005190,2.258469,18.409396
