RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
39,2335,11,0.15329,1348581,34.622,34.803,12.998,13.622,-0.01000,0.010,64.441,14.693,343.718,24.031,-24.997,-10.043,29.655,-2.2860,-4.6449,0.07268,1.0657,0.07974,0.00038,-0.00026,-0.00021,-0.00637
39,2335,12,0.15329,1348363,34.600,34.800,14.045,14.709,-0.01000,0.010,64.488,14.693,364.963,26.875,-24.718,-8.7980,40.378,-2.6880,-5.9586,0.07245,1.1308,0.08985,0.00090,-0.00021,0.00007,-0.00755
39,2335,13,0.15400,1354554,34.905,35.127,14.929,15.623,-0.01000,0.010,64.525,14.693,384.697,29.640,-24.546,-7.1840,54.948,-2.9180,-7.1757,0.07224,1.1802,0.09859,0.00136,-0.00015,0.00049,-0.00814
39,2335,14,0.15428,1356880,34.728,35.254,16.067,16.708,-0.01000,0.010,64.578,14.694,357.273,41.041,-135.976,-3.2210,74.411,-2.7950,-8.8875,0.07194,1.0937,0.13060,-0.02122,0.00000,0.00122,-0.00772
39,2335,15,0.15455,1359120,34.741,35.379,16.949,17.585,-0.01000,0.010,64.624,14.694,355.274,45.945,-162.783,0.18000,113.695,-2.6900,-10.326,0.07169,1.0841,0.14467,-0.02630,0.00011,0.00253,-0.00736
39,2335,16,0.15506,1363515,34.813,35.616,18.006,18.625,-0.01000,0.010,64.684,14.695,348.228,52.803,-209.741,-5.2730,81.265,-2.5770,-12.178,0.07136,1.0562,0.16358,-0.03539,-0.00006,0.00146,-0.00695
39,2335,17,0.15494,1362305,34.575,35.559,19.023,19.606,-0.01000,0.010,64.723,14.695,327.722,59.352,-265.605,-9.34500,-11.290,-2.4700,-14.092,0.07103,0.99672,0.18215,-0.04673,-0.00019,-0.00153,-0.00663
39,2335,18,0.15539,1366193,34.629,35.765,19.969,20.525,-0.01000,0.010,64.737,14.695,314.541,65.108,-303.877,-5.5640,29.728,-2.1390,-15.987,0.07070,0.95211,0.19735,-0.05388,-0.00005,-0.00013,-0.00560
39,2335,19,0.15628,1373721,35.187,36.176,18.944,19.531,-0.01000,0.010,64.825,14.695,335.995,60.029,-265.677,-13.299,-57.581,-2.3980,-13.939,0.07106,1.0043,0.18128,-0.04597,-0.00031,-0.00303,-0.00628
39,2335,20,0.15636,1374366,35.379,36.215,18.030,18.643,-0.01000,0.010,64.854,14.695,350.719,54.290,-222.485,-16.577,-15.834,-2.4860,-12.222,0.07136,1.0463,0.16513,-0.03744,-0.00042,-0.00172,-0.00655
39,2335,21,0.15529,1364737,35.066,35.718,17.024,17.661,-0.01000,0.010,64.906,14.695,359.225,46.835,-164.993,9.78300,206.712,-2.5700,-10.453,0.07167,1.0857,0.14604,-0.02628,0.00043,0.00555,-0.00693
39,2335,22,0.15487,1360940,35.264,35.524,15.957,16.678,-0.01000,0.010,64.918,14.694,404.204,33.204,-26.067,-8.6330,58.648,-2.8910,-8.7150,0.07197,1.2257,0.10933,0.00148,-0.00019,0.00054,-0.00792
39,2335,23,0.15474,1359677,35.235,35.463,15.038,15.735,-0.01000,0.010,64.945,14.694,390.283,30.318,-24.439,-8.3850,46.096,-2.8500,-7.3326,0.07221,1.1859,0.09990,0.00143,-0.00019,0.00017,-0.00785
39,2335,24,0.15430,1355669,35.061,35.262,13.978,14.640,-0.01000,0.010,64.975,14.693,368.792,27.055,-24.665,-8.5060,43.975,-2.7220,-5.8704,0.07247,1.1277,0.08925,0.00094,-0.00020,0.00018,-0.00755
39,2335,25,0.15453,1357572,35.181,35.366,13.024,13.650,-0.01000,0.010,65.001,14.693,350.277,24.525,-25.009,-8.5150,40.043,-2.2630,-4.6759,0.07267,1.0687,0.08013,0.00047,-0.00020,0.00011,-0.00618
39,2335,26,0.15476,1359489,35.301,35.471,11.944,12.527,-0.01000,0.010,65.033,14.693,327.387,21.812,-24.714,-8.0830,31.231,-2.3720,-3.4629,0.07289,0.99692,0.07031,0.00010,-0.00019,-0.00010,-0.00654
39,2335,27,0.15508,1362259,35.456,35.619,11.012,11.554,-0.01000,0.010,65.050,14.693,306.557,19.725,-24.849,-5.0710,33.361,-3.9020,-2.5354,0.07305,0.93056,0.06254,-0.00024,-0.00010,0.00004,-0.01113
39,2335,28,0.15526,1363725,35.549,35.703,9.985,10.482,-0.01000,0.010,65.093,14.693,282.327,17.462,-22.761,-8.5810,19.618,-1.0470,-1.6417,0.07320,0.85631,0.05438,-0.00031,-0.00022,-0.00032,-0.00263
39,2335,29,0.15439,1355962,35.156,35.303,9.019,9.472,-0.01000,0.010,65.108,14.692,254.722,15.323,-21.718,-4.7310,16.815,-3.3040,-0.92395,0.07333,0.78256,0.04733,-0.00045,-0.00010,-0.00032,-0.00952
39,2335,30,0.15393,1351776,34.949,35.089,8.016,8.424,-0.01000,0.010,65.117,14.691,228.899,13.437,-21.557,-4.7880,15.050,-2.8460,-0.30513,0.07344,0.70896,0.04084,-0.00080,-0.00010,-0.00029,-0.00823
39,2335,31,0.15395,1351816,34.964,35.097,6.005,6.319,-0.01000,0.010,65.150,14.691,177.971,10.389,-22.909,-3.1020,19.281,-1.7230,0.54702,0.07359,0.55453,0.02962,-0.00172,-0.00006,0.00003,-0.00491
39,2335,32,0.15383,1350716,34.918,35.044,4.040,4.262,-0.01000,0.010,65.179,14.691,127.543,8.0810,-26.391,-1.9420,16.957,-0.31100,0.87803,0.07364,0.40237,0.02100,-0.00297,-0.00003,0.00013,-0.00071
39,2335,33,0.15352,1347803,34.774,34.897,1.961,2.086,-0.01000,0.010,65.186,14.690,74.157,6.4880,-34.047,-2.2520,17.183,0.68100,0.68798,0.07361,0.24141,0.01510,-0.00501,-0.00004,0.00033,0.00223
39,2335,34,0.15381,1350193,34.905,35.029,0.027,0.061,-0.01000,0.010,65.220,14.689,25.195,5.8560,-45.009,-1.5160,26.139,0.69800,0.01268,0.07349,0.09200,0.01245,-0.00749,-0.00002,0.00080,0.00220

