RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
23,2335,15,0.15442,1356175,34.780,35.434,17.051,17.682,-0.01000,0.010,66.488,14.741,353.412,46.446,-164.152,5.0980,54.174,-3.6940,-10.476,0.07165,1.0764,0.14590,-0.02684,0.00026,0.00053,-0.01035
23,2335,16,0.15475,1359013,34.774,35.588,18.002,18.609,-0.01000,0.010,66.534,14.742,341.706,52.686,-211.748,7.6870,98.719,-3.4930,-12.147,0.07136,1.0371,0.16307,-0.03607,0.00035,0.00204,-0.00970
23,2335,17,0.15478,1359144,34.632,35.601,19.000,19.582,-0.01000,0.010,66.583,14.743,328.009,58.595,-254.052,0.62700,11.909,-3.4280,-14.021,0.07103,0.99596,0.17979,-0.04454,0.00013,-0.00078,-0.00948
23,2335,18,0.15504,1361389,34.590,35.721,19.999,20.554,-0.01000,0.010,66.597,14.743,314.062,64.798,-299.111,1.9570,10.253,-3.1130,-16.021,0.07068,0.95138,0.19676,-0.05323,0.00018,-0.00079,-0.00850
23,2335,19,0.15646,1373563,35.374,36.376,19.017,19.596,-0.01000,0.010,66.659,14.742,333.241,60.267,-265.372,-0.40000,-2.0420,-3.2990,-14.054,0.07102,0.99042,0.18084,-0.04577,0.00009,-0.00124,-0.00888
23,2335,20,0.15583,1367900,35.266,36.085,18.002,18.613,-0.01000,0.010,66.705,14.742,348.527,53.310,-211.433,9.84800,98.848,-3.4850,-12.147,0.07136,1.0431,0.16287,-0.03544,0.00042,0.00199,-0.00953
23,2335,21,0.15560,1365811,35.324,35.978,16.967,17.599,-0.01000,0.010,66.721,14.742,359.204,46.714,-163.825,1.4180,18.863,-3.6910,-10.334,0.07167,1.0775,0.14461,-0.02639,0.00014,-0.00065,-0.01017
23,2335,22,0.15587,1367982,35.574,36.103,16.050,16.691,-0.01000,0.010,66.768,14.741,365.638,41.486,-132.364,-2.1990,0.95500,-3.8030,-8.8392,0.07194,1.0926,0.12909,-0.02025,0.00001,-0.00125,-0.01048
23,2335,23,0.15481,1358548,35.384,35.612,15.002,15.696,-0.01000,0.010,66.798,14.741,390.416,30.171,-20.669,-1.4180,23.285,-4.0010,-7.2606,0.07221,1.1810,0.09908,0.00193,0.00003,-0.00061,-0.01124
23,2335,24,0.15418,1352983,35.121,35.324,14.024,14.685,-0.01000,0.010,66.816,14.741,368.994,27.068,-20.413,-0.00800,14.541,-3.9920,-5.9123,0.07245,1.1259,0.08921,0.00155,0.00007,-0.00082,-0.01135
23,2335,25,0.15385,1349876,34.983,35.167,12.966,13.587,-0.01000,0.010,66.833,14.740,345.523,24.102,-20.798,-0.71300,8.4010,-4.5090,-4.5899,0.07268,1.0598,0.07918,0.00103,0.00004,-0.00095,-0.01302
23,2335,26,0.15410,1352030,35.114,35.285,11.968,12.549,-0.01000,0.010,66.865,14.740,325.158,21.676,-21.445,-0.79800,3.3020,-5.1830,-3.4726,0.07287,0.99485,0.07030,0.00052,0.00004,-0.00105,-0.01505
23,2335,27,0.15435,1354113,35.234,35.396,11.006,11.546,-0.01000,0.010,66.882,14.740,303.555,19.500,-21.602,-0.54500,0.18900,-5.3450,-2.5155,0.07304,0.92681,0.06227,0.00012,0.00004,-0.00107,-0.01554
23,2335,28,0.15427,1353369,35.207,35.360,10.039,10.537,-0.01000,0.010,66.898,14.740,280.245,17.331,-19.951,-3.8990,-1.0430,-2.4930,-1.6723,0.07319,0.85771,0.05462,0.00000,-0.00008,-0.00102,-0.00700

