RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
34,2335,15,0.08262,728825,9.94000,10.110,17.037,17.751,0.00000,0.000,63.342,14.694,103.446,13.780,-62.098,3.2620,14.688,-0.12800,-12.138,0.00000,1.2191,0.15193,-0.05653,0.00052,0.00057,-0.00072
34,2335,16,0.08255,728300,9.88300,10.095,17.958,18.649,0.00000,0.000,63.325,14.694,99.665,15.325,-74.324,2.0140,13.028,-0.07100,-13.940,0.00000,1.1813,0.16750,-0.06427,0.00038,0.00042,-0.00011
34,2335,17,0.08255,728285,9.82700,10.094,19.034,19.681,0.00000,0.000,63.323,14.694,92.602,17.188,-91.290,0.92700,-3.8890,0.10100,-16.190,0.00000,1.1072,0.18543,-0.07521,0.00026,-0.00146,0.00171
34,2335,18,0.08380,739317,10.087,10.402,19.982,20.603,0.00000,0.000,63.311,14.694,91.585,19.131,-103.170,1.0770,-5.4510,0.01100,-18.303,0.00000,1.0648,0.19902,-0.07978,0.00028,-0.00159,0.00076
34,2335,19,0.08347,736403,10.046,10.319,18.992,19.637,0.00000,0.000,63.291,14.694,94.589,17.529,-92.337,1.5590,-11.806,-0.01000,-16.100,0.00000,1.1040,0.18494,-0.07428,0.00033,-0.00235,0.00054
34,2335,20,0.08358,737343,10.119,10.346,18.011,18.689,0.00000,0.000,63.301,14.693,100.272,15.975,-79.994,-0.71300,-20.581,-0.13000,-14.047,0.00000,1.1593,0.16974,-0.06667,0.00007,-0.00341,-0.00069
34,2335,21,0.08344,736169,10.147,10.312,16.950,17.670,0.00000,0.000,63.273,14.693,106.707,13.768,-58.838,0.89700,-0.33700,0.01500,-11.974,0.00000,1.2293,0.14922,-0.05321,0.00024,-0.00119,0.00079
34,2335,22,0.08314,733542,10.125,10.238,16.028,16.776,0.00000,0.000,63.268,14.693,110.227,11.788,-40.492,1.0210,3.0370,-0.16500,-10.297,0.00000,1.2743,0.13083,-0.04171,0.00025,-0.00085,-0.00109
34,2335,23,0.08265,729169,10.077,10.117,14.996,15.778,0.00000,0.000,63.276,14.693,114.262,8.8960,-13.021,3.5500,13.722,-0.13400,-8.5580,0.00000,1.3315,0.10342,-0.02372,0.00054,0.00034,-0.00081
34,2335,24,0.08279,730384,10.128,10.152,14.000,14.768,0.00000,0.000,63.282,14.692,112.488,7.9170,-9.38300,1.8530,7.5180,-0.18400,-7.0188,0.00000,1.3083,0.09226,-0.02220,0.00033,-0.00035,-0.00136
34,2335,25,0.08257,728482,10.076,10.097,13.035,13.773,0.00000,0.000,63.255,14.693,107.141,7.2430,-11.406,1.7560,5.5830,-0.16500,-5.6579,0.00000,1.2589,0.08436,-0.02492,0.00032,-0.00051,-0.00120
34,2335,26,0.08237,726725,10.027,10.048,11.941,12.638,0.00000,0.000,63.248,14.693,100.156,6.5540,-13.354,1.9650,5.4440,-0.15800,-4.2710,0.00000,1.1910,0.07581,-0.02769,0.00034,-0.00045,-0.00118
34,2335,27,0.08246,727532,10.047,10.070,10.998,11.654,0.00000,0.000,63.245,14.693,93.959,6.0420,-14.478,1.5340,1.3820,-0.29100,-3.2088,0.00000,1.1229,0.06870,-0.02943,0.00029,-0.00084,-0.00263
34,2335,28,0.08238,726814,10.025,10.050,10.021,10.635,0.00000,0.000,63.229,14.692,87.190,5.5280,-15.387,2.3480,5.4980,-0.35300,-2.2387,0.00000,1.0534,0.06191,-0.03107,0.00038,-0.00028,-0.00333

